prefabRoot,sourceBundle,sourcePrefabPath,hierarchyPath,componentType,role,activeInHierarchy,enabled,visibleOnCamera,screenZone,areaRatio,spriteName,textureName,textureSize,materialName,fontName,color,alpha,imageType,preserveAspect,raycastTarget,buttonInteractable,buttonPersistentHandlerCount,targetGraphicPath,visibleOriginalSpriteCandidate,visiblePlaceholderBlock,unresolvedReason,originalSpritePPtr,originalMaterialPPtr,originalFontPPtr,originalTmpFontAssetPPtr,originalSharedMaterialPPtr,originalTargetGraphicPPtr,originalTexturePPtr,pptrJoinMatched,traceUnresolvedReason
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnSkip/im_new_skip/im_new,UnityEngine.UI.Image,Image,true,true,true,right,0.006977,msz_new,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:-3971575729235901887,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),TMPro.TextMeshProUGUI,TMP,false,true,true,right,0.013976,,,,Default UI Material,,1/1/1/1,1,,false,false,false,0,,false,false,font_pptr_unresolved,0:0,0:0,0:0,3:-724809986894116682,15:3956069427523887780,0:0,0:0,True,font_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnTwoSpeed,UnityEngine.UI.Button,Button,true,true,true,right,0.014137,,,,,,,0,,false,true,true,0,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnTwoSpeed,false,false,,,,,,,,,False,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_on,UnityEngine.UI.Image,Image,false,true,true,bottom+right,0.018535,btn_x2 1,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,,2:988442367583666760,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_on/text_TwoSpeed_On,TMPro.TextMeshProUGUI,TMP,false,true,true,right,0.003256,,,,Default UI Material,,1/1/1/1,1,,false,false,false,0,,false,false,font_pptr_unresolved,0:0,0:0,0:0,10:2268522548353052838,24:6871398411308274113,0:0,0:0,True,font_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_off,UnityEngine.UI.Image,Image,true,true,true,bottom+right,0.018535,btn_x1 1,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,true,false,,2:-3831765024877818036,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_off/text_TwoSpeed_Off,TMPro.TextMeshProUGUI,TMP,false,true,true,right,0.003256,,,,Default UI Material,,1/1/1/1,1,,false,false,false,0,,false,false,font_pptr_unresolved,0:0,0:0,0:0,10:2268522548353052838,11:4174273018840097604,0:0,0:0,True,font_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_lock_TwoSpeed,UnityEngine.UI.Image,Image,true,true,true,right,0.001217,IC_lock,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:5634039594450520577,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/text,TMPro.TextMeshProUGUI,TMP,false,true,true,bottom+right,0.013976,,,,Default UI Material,,1/1/1/1,1,,false,false,false,0,,false,false,font_pptr_unresolved,0:0,0:0,0:0,3:-724809986894116682,15:3956069427523887780,0:0,0:0,True,font_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnFastSkill,UnityEngine.UI.Button,Button,true,true,true,bottom+right,0.014137,,,,,,,0,,false,true,true,0,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnFastSkill,false,false,,,,,,,,,False,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_on,UnityEngine.UI.Image,Image,false,true,true,bottom+right,0.018535,btn_Skipult_1,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,,2:6672308096877437855,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_off,UnityEngine.UI.Image,Image,true,true,true,bottom+right,0.018535,btn_Skipult_2,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,true,false,,2:-5833591340375240295,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_lock_FastSkill,UnityEngine.UI.Image,Image,true,true,true,bottom+right,0.001217,IC_lock,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,true,false,,2:5634039594450520577,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnFastSkill/text,TMPro.TextMeshProUGUI,TMP,false,true,true,bottom+right,0.013976,,,,Default UI Material,,1/1/1/1,1,,false,false,false,0,,false,false,font_pptr_unresolved,0:0,0:0,0:0,3:-724809986894116682,15:3956069427523887780,0:0,0:0,True,font_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnPause,UnityEngine.UI.Image,Image,true,true,true,top,0,,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,,,,,,,,False,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnPause,UnityEngine.UI.Button,Button,true,true,true,top,0,,,,,,,0,,false,true,true,0,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnPause,false,false,,,,,,,,,False,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/root_opra/btnPause/boxcollider,UnityEngine.UI.Image,Image,true,true,true,top,0,,,,Default UI Material,,1/1/1/0,0,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/btn_preivew_touch,UnityEngine.UI.Image,Image,true,true,true,top+bottom+right,1,,,,Default UI Material,,1/1/1/0,0,Simple,false,true,false,0,,false,true,sprite_pptr_unresolved,,,,,,,,False,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/btn_preivew_touch,UnityEngine.UI.Button,Button,true,true,true,top+bottom+right,1,,,,,,,0,,false,true,true,0,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/btn_preivew_touch,false,false,,,,,,,,,False,resolved_or_inactive
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/btn_battle_preview_skip,UnityEngine.UI.Image,Image,true,true,true,top+right,0,,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,,,,,,,,False,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/btn_battle_preview_skip,UnityEngine.UI.Button,Button,true,true,true,top+right,0,,,,,,,0,,false,true,true,0,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_01_ui_normalbattle/btn_battle_preview_skip,false,false,,,,,,,,,False,resolved_or_inactive
battle_3d_overlay_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_battle3dui.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box,UnityEngine.UI.Image,Image,true,true,true,bottom,0.000002,,,,Default UI Material,,1/1/1/0,0,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:8687634322255240727,0:0,True,sprite_pptr_unresolved
battle_3d_overlay_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_battle3dui.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box,UnityEngine.UI.Button,Button,true,true,true,bottom,0.000002,,,,,,,0,,false,true,true,0,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box,false,false,,0:0,0:0,0:0,0:0,0:0,0:8687634322255240727,0:0,True,resolved_or_inactive
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/imgIconBG,UnityEngine.UI.Image,Image,false,true,true,top+bottom+right,1,,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,false,false,sprite_pptr_unresolved,,,,,,,,False,sprite_pptr_unresolved
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/imgHeadIcon,YouYou.YouYouImage,Image,false,true,true,top+bottom+right,1,,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/im_frame,YouYou.YouYouImage,Image,false,true,true,top+bottom+right,1,,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/im_quality,YouYou.YouYouImage,Image,false,true,true,top,0,,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,false,false,sprite_pptr_unresolved,6:6617065208850742552,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/starts/im_start1,UnityEngine.UI.Image,Image,false,true,true,bottom,0,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,false,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/starts/im_start2,UnityEngine.UI.Image,Image,false,true,true,bottom,0,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,false,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/starts/im_start3,UnityEngine.UI.Image,Image,false,true,true,bottom,0,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,false,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/starts/im_start4,UnityEngine.UI.Image,Image,false,true,true,bottom,0,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,false,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/starts/im_start5,UnityEngine.UI.Image,Image,false,true,true,bottom,0,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,false,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/starts/im_start6,UnityEngine.UI.Image,Image,false,true,true,bottom,0,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,false,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/starts/im_start7,UnityEngine.UI.Image,Image,false,true,true,bottom,0,im_battle_start,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,false,false,,2:7674985865767693901,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/im_zhiye,YouYou.YouYouImage,Image,false,true,true,top+right,0,,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,0:0,0:0,0:0,True,sprite_pptr_unresolved
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/im_SmallSkill,UnityEngine.UI.Image,Image,false,true,true,bottom+right,0,im_jineng,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,false,false,,2:-3480722074816371751,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/im_BigSkill,UnityEngine.UI.Image,Image,false,true,true,top+right,0,im_aoyi,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,false,false,,2:2851997417955134445,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/im_BigSkill/im_jiantou,UnityEngine.UI.Image,Image,false,true,true,top+right,0,im_jiantou_up,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,,2:7259492171346273581,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/HeadBar/imgHPBG,UnityEngine.UI.Image,Image,false,true,true,bottom+right,0,bg_nuqitiao2,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,false,false,,,,,,,,,False,resolved_or_inactive
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/HeadBar/imgHPBG/imgFury,UnityEngine.UI.Image,Image,false,true,true,bottom+right,0,im_nuqitiao,,,Default UI Material,,1/1/1/1,1,Filled,false,false,false,0,,false,false,,2:4489750091565491747,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/HeadBar/im_power_beans_bg,YouYou.YouYouImage,Image,false,true,true,bottom+right,0,urs_baodoutbhui,,,Default UI Material,,1/1/1/1,1,Filled,false,false,false,0,,false,false,,,,,,,,,False,resolved_or_inactive
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/HeadBar/im_power_beans_bg/im_power_beans,YouYou.YouYouImage,Image,false,true,true,bottom+right,0,urs_baodoutb,,,Default UI Material,,1/1/1/1,1,Filled,false,false,false,0,,false,false,,2:279854024153842498,0:0,0:0,0:0,0:0,0:0,0:0,True,resolved_or_inactive
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/HeadBar/im_pow,YouYou.YouYouImage,Image,false,true,true,bottom,0,urs_pow,,,Default UI Material,,1/1/1/1,1,Filled,false,false,false,0,,false,false,,,,,,,,,False,resolved_or_inactive
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/txtBeControl,TMPro.TextMeshProUGUI,TMP,false,true,true,bottom+right,0,,,,Default UI Material,,1/1/1/1,1,,false,false,false,0,,false,false,font_pptr_unresolved,,,,,,,,False,font_pptr_unresolved
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/btnAttack,UnityEngine.UI.Image,Image,false,true,true,top+bottom+right,1,UIMask,UIMask,32x32,Default UI Material,,1/1/1/0,0,Sliced,false,true,false,0,,false,false,,,,,,,,,False,resolved_or_inactive
actor_heroitem_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_03_ui_normalbattle_heroitem/imgMask,UnityEngine.UI.Image,Image,false,true,true,top+bottom+right,1,imgHeadMask,,,Default UI Material,,1/1/1/0.392,0.392157,Simple,false,true,false,0,,false,false,,,,,,,,,False,resolved_or_inactive
buff_icon_left_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_04_item_buff_left/bg,UnityEngine.UI.Image,Image,false,true,true,top+bottom+right,1,zd_xdiban1,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,,,,,,,,,False,resolved_or_inactive
buff_icon_left_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_04_item_buff_left/UI_BattleHeroItem/im_bg,YouYou.YouYouImage,Image,false,true,true,top,0,,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,,,,,,,,False,sprite_pptr_unresolved
buff_icon_left_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_04_item_buff_left/UI_BattleHeroItem/im_touxiang,YouYou.YouYouImage,Image,false,true,true,top,0,,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,0,,false,false,sprite_pptr_unresolved,,,,,,,,False,sprite_pptr_unresolved
buff_icon_left_template,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab,BattleHudRuntimeBindingTraceLiveHudRoot/RuntimeTraceHUD_04_item_buff_left/UI_BattleHeroItem/im_frame,YouYou.YouYouImage,Image,false,true,true,top+bottom,0,,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,0,,false,false,sprite_pptr_unresolved,,,,,,,,False,sprite_pptr_unresolved
