variant,name,path,parent,siblingIndex,childCount,activeSelf,activeInHierarchy,anchoredPosition,sizeDelta,localScale,anchorMin,anchorMax,pivot,imageSprite,imageColor,raycastTarget,button,buttonInteractable,tmpText,canvasSortingOrder,canvasOverrideSorting,components
"oldroot_home_safe_candidate","txt_act_name__2769650476922452257__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_19__493921710596589694/txt_act_name__2769650476922452257__font_riyu","btn_act_19__493921710596589694",3,0,True,True,"0,-36","90,14.01","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,"옷장과의 약속",0,False,"RectTransform|CanvasRenderer|TextMeshProUGUI"
"oldroot_home_safe_candidate","btn_act_1__-5881528278310961717","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717","node_act_btn__-2702129779362243929",0,6,True,True,"-100,0","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","btn_act__-6097719900192407483","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/btn_act__-6097719900192407483","btn_act_1__-5881528278310961717",4,0,True,True,"0,0","80,80","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",True,True,True,,0,False,"RectTransform|CanvasRenderer|Image|Button|RestoreClickLogger"
"oldroot_home_safe_candidate","im_bg__-2624994378140843125","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/im_bg__-2624994378140843125","btn_act_1__-5881528278310961717",0,0,True,True,"0,0","79,80","0.9,0.9,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_-1182126779076344239_mainpage_BTN_bg","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"oldroot_home_safe_candidate","im_qipao1__7135931620456019494","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/im_qipao1__7135931620456019494","btn_act_1__-5881528278310961717",2,2,True,True,"26,27.3","27,27","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"oldroot_home_safe_candidate","RedDot__2672235313867768","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/im_qipao1__7135931620456019494/RedDot__2672235313867768","im_qipao1__7135931620456019494",0,1,True,True,"0,0","27,27","0.8,0.8,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_523894093744659759_T_hongdian_1","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"oldroot_home_safe_candidate","SkeletonGraphic (hongdian01)__1505947705680051675","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/im_qipao1__7135931620456019494/RedDot__2672235313867768/SkeletonGraphic (hongdian01)__1505947705680051675","RedDot__2672235313867768",0,0,False,False,"0,0","33,32","1,1,1","0.5,0.5","0.5,0.5","0.515,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","text_num__94745661033692816","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/im_qipao1__7135931620456019494/text_num__94745661033692816","im_qipao1__7135931620456019494",1,0,False,False,"0,0","40,30","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,True,False,False,,0,False,"RectTransform|CanvasRenderer|Text"
"oldroot_home_safe_candidate","root_red_fix__6627386512671872781","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/root_red_fix__6627386512671872781","btn_act_1__-5881528278310961717",5,1,True,True,"26,26","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","root_red_special__-4681498205391840029","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/root_red_fix__6627386512671872781/root_red_special__-4681498205391840029","root_red_fix__6627386512671872781",0,0,True,True,"0,0","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","spine_root__-310901400336723787","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/spine_root__-310901400336723787","btn_act_1__-5881528278310961717",1,0,True,True,"0,0","100,100","0.9,0.9,0.7","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","txt_act_name__6739934036309755628__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/txt_act_name__6739934036309755628__font_riyu","btn_act_1__-5881528278310961717",3,0,True,True,"0,-36","90,14.01","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,"옷장과의 약속",0,False,"RectTransform|CanvasRenderer|TextMeshProUGUI"
"oldroot_home_safe_candidate","btn_act_2__3285201882750613537","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537","node_act_btn__-2702129779362243929",1,6,True,True,"0,0","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","btn_act__-3483455303466536654","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/btn_act__-3483455303466536654","btn_act_2__3285201882750613537",4,0,True,True,"0,0","80,80","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",True,True,True,,0,False,"RectTransform|CanvasRenderer|Image|Button|RestoreClickLogger"
"oldroot_home_safe_candidate","im_bg__-2314677556147319868","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/im_bg__-2314677556147319868","btn_act_2__3285201882750613537",0,0,True,True,"0,0","79,80","0.9,0.9,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_-1182126779076344239_mainpage_BTN_bg","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"oldroot_home_safe_candidate","im_qipao1__3484101692991022469","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/im_qipao1__3484101692991022469","btn_act_2__3285201882750613537",2,2,True,True,"26,27.3","27,27","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"oldroot_home_safe_candidate","RedDot__6241679458656989253","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/im_qipao1__3484101692991022469/RedDot__6241679458656989253","im_qipao1__3484101692991022469",0,1,True,True,"0,0","27,27","0.8,0.8,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_523894093744659759_T_hongdian_1","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"oldroot_home_safe_candidate","SkeletonGraphic (hongdian01)__3782630541227916906","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/im_qipao1__3484101692991022469/RedDot__6241679458656989253/SkeletonGraphic (hongdian01)__3782630541227916906","RedDot__6241679458656989253",0,0,False,False,"0,0","33,32","1,1,1","0.5,0.5","0.5,0.5","0.515,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","text_num__-4958620652890888395","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/im_qipao1__3484101692991022469/text_num__-4958620652890888395","im_qipao1__3484101692991022469",1,0,False,False,"0,0","40,30","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,True,False,False,,0,False,"RectTransform|CanvasRenderer|Text"
"oldroot_home_safe_candidate","root_red_fix__-4403470344577452324","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/root_red_fix__-4403470344577452324","btn_act_2__3285201882750613537",5,1,True,True,"26,26","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","root_red_special__-3591970203558225823","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/root_red_fix__-4403470344577452324/root_red_special__-3591970203558225823","root_red_fix__-4403470344577452324",0,0,True,True,"0,0","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","spine_root__-1776113830523070622","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/spine_root__-1776113830523070622","btn_act_2__3285201882750613537",1,0,True,True,"0,0","100,100","0.9,0.9,0.7","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","txt_act_name__6794027644895801678__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/txt_act_name__6794027644895801678__font_riyu","btn_act_2__3285201882750613537",3,0,True,True,"0,-36","90,14.01","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,"옷장과의 약속",0,False,"RectTransform|CanvasRenderer|TextMeshProUGUI"
"oldroot_home_safe_candidate","btn_act_3__-5404255600438024217","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217","node_act_btn__-2702129779362243929",2,6,True,True,"0,-90","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","btn_act__5031178314584889840","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/btn_act__5031178314584889840","btn_act_3__-5404255600438024217",4,0,True,True,"0,0","80,80","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",True,True,True,,0,False,"RectTransform|CanvasRenderer|Image|Button|RestoreClickLogger"
"oldroot_home_safe_candidate","im_bg__-6185002834727713790","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/im_bg__-6185002834727713790","btn_act_3__-5404255600438024217",0,0,True,True,"0,0","79,80","0.9,0.9,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_-1182126779076344239_mainpage_BTN_bg","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"oldroot_home_safe_candidate","im_qipao1__-6440835834038389165","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/im_qipao1__-6440835834038389165","btn_act_3__-5404255600438024217",2,2,True,True,"26,27.3","27,27","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"oldroot_home_safe_candidate","RedDot__-7290524249685182716","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/im_qipao1__-6440835834038389165/RedDot__-7290524249685182716","im_qipao1__-6440835834038389165",0,1,True,True,"0,0","27,27","0.8,0.8,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_523894093744659759_T_hongdian_1","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"oldroot_home_safe_candidate","SkeletonGraphic (hongdian01)__344894431592020488","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/im_qipao1__-6440835834038389165/RedDot__-7290524249685182716/SkeletonGraphic (hongdian01)__344894431592020488","RedDot__-7290524249685182716",0,0,False,False,"0,0","33,32","1,1,1","0.5,0.5","0.5,0.5","0.515,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","text_num__7685654362129559621","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/im_qipao1__-6440835834038389165/text_num__7685654362129559621","im_qipao1__-6440835834038389165",1,0,False,False,"0,0","40,30","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,True,False,False,,0,False,"RectTransform|CanvasRenderer|Text"
"oldroot_home_safe_candidate","root_red_fix__-3271215064667473731","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/root_red_fix__-3271215064667473731","btn_act_3__-5404255600438024217",5,1,True,True,"26,26","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","root_red_special__-2050896542290186859","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/root_red_fix__-3271215064667473731/root_red_special__-2050896542290186859","root_red_fix__-3271215064667473731",0,0,True,True,"0,0","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","spine_root__3462938518044616350","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/spine_root__3462938518044616350","btn_act_3__-5404255600438024217",1,0,True,True,"0,0","100,100","0.9,0.9,0.7","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","txt_act_name__4508198155941120747__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/txt_act_name__4508198155941120747__font_riyu","btn_act_3__-5404255600438024217",3,0,True,True,"0,-36","90,14.01","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,"옷장과의 약속",0,False,"RectTransform|CanvasRenderer|TextMeshProUGUI"
"oldroot_home_safe_candidate","btn_act_4__4702396179718381985","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985","node_act_btn__-2702129779362243929",3,6,True,True,"-100,-90","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","btn_act__-1307339122616056899","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985/btn_act__-1307339122616056899","btn_act_4__4702396179718381985",4,0,True,True,"0,0","80,80","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",True,True,True,,0,False,"RectTransform|CanvasRenderer|Image|Button|RestoreClickLogger"
"oldroot_home_safe_candidate","im_bg__-4749550879176329443","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985/im_bg__-4749550879176329443","btn_act_4__4702396179718381985",0,0,True,True,"0,0","79,80","0.9,0.9,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_-1182126779076344239_mainpage_BTN_bg","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"oldroot_home_safe_candidate","im_qipao1__2455655083926117378","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985/im_qipao1__2455655083926117378","btn_act_4__4702396179718381985",2,2,True,True,"26,27.3","27,27","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"oldroot_home_safe_candidate","RedDot__4654516508991697474","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985/im_qipao1__2455655083926117378/RedDot__4654516508991697474","im_qipao1__2455655083926117378",0,1,True,True,"0,0","27,27","0.8,0.8,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_523894093744659759_T_hongdian_1","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"oldroot_home_safe_candidate","SkeletonGraphic (hongdian01)__-7540992024390494615","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985/im_qipao1__2455655083926117378/RedDot__4654516508991697474/SkeletonGraphic (hongdian01)__-7540992024390494615","RedDot__4654516508991697474",0,0,False,False,"0,0","33,32","1,1,1","0.5,0.5","0.5,0.5","0.515,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","text_num__154940231305652153","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985/im_qipao1__2455655083926117378/text_num__154940231305652153","im_qipao1__2455655083926117378",1,0,False,False,"0,0","40,30","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,True,False,False,,0,False,"RectTransform|CanvasRenderer|Text"
"oldroot_home_safe_candidate","root_red_fix__-6953506204792773237","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985/root_red_fix__-6953506204792773237","btn_act_4__4702396179718381985",5,1,True,True,"26,26","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","root_red_special__6604411470183071181","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985/root_red_fix__-6953506204792773237/root_red_special__6604411470183071181","root_red_fix__-6953506204792773237",0,0,True,True,"0,0","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","spine_root__-2121607196021778708","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985/spine_root__-2121607196021778708","btn_act_4__4702396179718381985",1,0,True,True,"0,0","100,100","0.9,0.9,0.7","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","txt_act_name__-8918077397217582902__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985/txt_act_name__-8918077397217582902__font_riyu","btn_act_4__4702396179718381985",3,0,True,True,"0,-36","90,14.01","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,"옷장과의 약속",0,False,"RectTransform|CanvasRenderer|TextMeshProUGUI"
"oldroot_home_safe_candidate","btn_act_5__-8868008597477657724","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_5__-8868008597477657724","node_act_btn__-2702129779362243929",4,6,True,True,"-200,-90","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","btn_act__2626213341559805704","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_5__-8868008597477657724/btn_act__2626213341559805704","btn_act_5__-8868008597477657724",4,0,True,True,"0,0","80,80","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",True,True,True,,0,False,"RectTransform|CanvasRenderer|Image|Button|RestoreClickLogger"
"oldroot_home_safe_candidate","im_bg__4846822287272984156","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_5__-8868008597477657724/im_bg__4846822287272984156","btn_act_5__-8868008597477657724",0,0,True,True,"0,0","79,80","0.9,0.9,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_-1182126779076344239_mainpage_BTN_bg","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"oldroot_home_safe_candidate","im_qipao1__8758175843580569203","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_5__-8868008597477657724/im_qipao1__8758175843580569203","btn_act_5__-8868008597477657724",2,2,True,True,"26,27.3","27,27","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,"1,1,1,0",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"oldroot_home_safe_candidate","RedDot__-6262591035557636659","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_5__-8868008597477657724/im_qipao1__8758175843580569203/RedDot__-6262591035557636659","im_qipao1__8758175843580569203",0,1,True,True,"0,0","27,27","0.8,0.8,1","0.5,0.5","0.5,0.5","0.5,0.5","fid1_523894093744659759_T_hongdian_1","1,1,1,1",False,False,False,,0,False,"RectTransform|CanvasRenderer|Image"
"oldroot_home_safe_candidate","SkeletonGraphic (hongdian01)__4490109291915005771","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_5__-8868008597477657724/im_qipao1__8758175843580569203/RedDot__-6262591035557636659/SkeletonGraphic (hongdian01)__4490109291915005771","RedDot__-6262591035557636659",0,0,False,False,"0,0","33,32","1,1,1","0.5,0.5","0.5,0.5","0.515,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","text_num__9011431135577688262","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_5__-8868008597477657724/im_qipao1__8758175843580569203/text_num__9011431135577688262","im_qipao1__8758175843580569203",1,0,False,False,"0,0","40,30","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,True,False,False,,0,False,"RectTransform|CanvasRenderer|Text"
"oldroot_home_safe_candidate","root_red_fix__322515930895914644","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_5__-8868008597477657724/root_red_fix__322515930895914644","btn_act_5__-8868008597477657724",5,1,True,True,"26,26","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","root_red_special__4175249822902702371","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_5__-8868008597477657724/root_red_fix__322515930895914644/root_red_special__4175249822902702371","root_red_fix__322515930895914644",0,0,True,True,"0,0","100,100","1,1,1","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
"oldroot_home_safe_candidate","spine_root__-6512791674778037512","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_5__-8868008597477657724/spine_root__-6512791674778037512","btn_act_5__-8868008597477657724",1,0,True,True,"0,0","100,100","0.9,0.9,0.7","0.5,0.5","0.5,0.5","0.5,0.5",,,False,False,False,,0,False,"RectTransform"
