module,path_id,file,line,kind,target_expr,target_name,event,handler,raw_line
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,5,listener,Image,Image,onClick,closeUI,Image.onClick:AddListener(closeUI)
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,6,listener,inputIntroduce,inputIntroduce,onValueChanged,inline_function,inputIntroduce.onValueChanged:AddListener(function(e)
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,14,listener,inputIntroduce,inputIntroduce,onEndEdit,inline_function,inputIntroduce.onEndEdit:AddListener(function(e)
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,26,listener,btn_yueka,btn_yueka,onClick,onBtnMonthCard,btn_yueka.onClick:AddListener(onBtnMonthCard)
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,27,listener,bg_vip,bg_vip,onClick,onBtnVip,bg_vip.onClick:AddListener(onBtnVip)
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,28,listener,btn_shezhi,btn_shezhi,onClick,onBtnSet,btn_shezhi.onClick:AddListener(onBtnSet)
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,29,listener,btn_changename,btn_changename,onClick,onBtnChangeName,btn_changename.onClick:AddListener(onBtnChangeName)
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,30,listener,btn_nor_set,btn_nor_set,onClick,onNormalSet,btn_nor_set.onClick:AddListener(onNormalSet)
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,31,listener,btn_game_desc,btn_game_desc,onClick,onGameDesc,btn_game_desc.onClick:AddListener(onGameDesc)
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,32,listener,btn_music,btn_music,onClick,onMusicSet,btn_music.onClick:AddListener(onMusicSet)
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,33,listener,btn_accChange,btn_accChange,onClick,onAccChange,btn_accChange.onClick:AddListener(onAccChange)
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,34,listener,btn_notice,btn_notice,onClick,btnNotice,btn_notice.onClick:AddListener(btnNotice)
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,35,listener,btn_mail,btn_mail,onClick,btnMail,btn_mail.onClick:AddListener(btnMail)
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,36,listener,bg_guanzhi,bg_guanzhi,onClick,OnGuanzhi,bg_guanzhi.onClick:AddListener(OnGuanzhi)
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,37,listener,btn_delete,btn_delete,onClick,OnDeletePlayer,btn_delete.onClick:AddListener(OnDeletePlayer)
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,38,listener,btn_line,btn_line,onClick,OnClickLineBtn,btn_line.onClick:AddListener(OnClickLineBtn)
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,49,listener,btn_twitter,btn_twitter,onClick,inline_function,btn_twitter.onClick:AddListener(function()
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,52,listener,btn_discord,btn_discord,onClick,inline_function,btn_discord.onClick:AddListener(function()
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,61,listener,btn_residence,btn_residence,onClick,inline_function,btn_residence.onClick:AddListener(function()
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,72,listener,btn_title,btn_title,onClick,inline_function,btn_title.onClick:AddListener(function()
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,107,listener,btn_resetAutoHelperPos,btn_resetAutoHelperPos,onClick,inline_function,btn_resetAutoHelperPos.onClick:AddListener(function()
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,115,event_system,CommonEventId.OnPlayerChangeName,OnPlayerChangeName,EventSystem.AddListener,onPlayerChangeName,"EventSystem.AddListener(CommonEventId.OnPlayerChangeName,onPlayerChangeName)"
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,116,event_system,CommonEventId.OnPlayInfoChange,OnPlayInfoChange,EventSystem.AddListener,onPlayInfoChange,"EventSystem.AddListener(CommonEventId.OnPlayInfoChange,onPlayInfoChange)"
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,117,event_system,CommonEventId.OnEventNetReconnectSuccess,OnEventNetReconnectSuccess,EventSystem.AddListener,OnEventNetReconnectSuccess,"EventSystem.AddListener(CommonEventId.OnEventNetReconnectSuccess,OnEventNetReconnectSuccess)"
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,118,event_system,CommonEventId.OnOfficerStatusSync,OnOfficerStatusSync,EventSystem.AddListener,OnOfficerStatusSync,"EventSystem.AddListener(CommonEventId.OnOfficerStatusSync,OnOfficerStatusSync)"
UI_SystemSet,412370137018619402,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\412370137018619402_UI_SystemSet_security_xor_raw.lua,119,event_system,CommonEventId.RedPointInfoChange,RedPointInfoChange,EventSystem.AddListener,RefreshRedPoint,"EventSystem.AddListener(CommonEventId.RedPointInfoChange,RefreshRedPoint)"
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,12,listener,Image,Image,onClick,closeUI,Image.onClick:AddListener(closeUI)
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,13,listener,btn_fanhui,btn_fanhui,onClick,closeUI,btn_fanhui.onClick:AddListener(closeUI)
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,14,listener,btn_save,btn_save,onClick,btnSave,btn_save.onClick:AddListener(btnSave)
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,15,listener,btn_bg_music,btn_bg_music,onClick,"handler(1,changeOpen)","btn_bg_music.onClick:AddListener(handler(1,changeOpen))"
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,16,listener,btn_effect_music,btn_effect_music,onClick,"handler(2,changeOpen)","btn_effect_music.onClick:AddListener(handler(2,changeOpen))"
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,17,listener,btn_language_chnage,btn_language_chnage,onClick,changeLanguage,btn_language_chnage.onClick:AddListener(changeLanguage)
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,19,listener,n,n,onValueChanged,multiline_or_empty,n.onValueChanged:AddListener(
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,25,listener,s,s,onValueChanged,multiline_or_empty,s.onValueChanged:AddListener(
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,30,listener,toggle1,toggle1,onValueChanged,multiline_or_empty,toggle1.onValueChanged:AddListener(
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,39,listener,toggle2,toggle2,onValueChanged,multiline_or_empty,toggle2.onValueChanged:AddListener(
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,48,listener,toggle_ui_set_30,toggle_ui_set_30,onValueChanged,multiline_or_empty,toggle_ui_set_30.onValueChanged:AddListener(
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,54,listener,toggle_ui_set_45,toggle_ui_set_45,onValueChanged,multiline_or_empty,toggle_ui_set_45.onValueChanged:AddListener(
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,60,listener,toggle_ui_set_60,toggle_ui_set_60,onValueChanged,multiline_or_empty,toggle_ui_set_60.onValueChanged:AddListener(
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,66,listener,toggle_battle_set_30,toggle_battle_set_30,onValueChanged,multiline_or_empty,toggle_battle_set_30.onValueChanged:AddListener(
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,72,listener,toggle_battle_set_45,toggle_battle_set_45,onValueChanged,multiline_or_empty,toggle_battle_set_45.onValueChanged:AddListener(
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,78,listener,toggle_battle_set_60,toggle_battle_set_60,onValueChanged,multiline_or_empty,toggle_battle_set_60.onValueChanged:AddListener(
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,84,listener,toggle_game_quality_1,toggle_game_quality_1,onValueChanged,multiline_or_empty,toggle_game_quality_1.onValueChanged:AddListener(
UI_VoiceSet,4380632613086954470,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4380632613086954470_UI_VoiceSet_security_xor_raw.lua,90,listener,toggle_game_quality_2,toggle_game_quality_2,onValueChanged,multiline_or_empty,toggle_game_quality_2.onValueChanged:AddListener(
UI_RoleLordShow,4894329040263920622,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\4894329040263920622_UI_RoleLordShow_security_xor_raw.lua,8,listener,btn_fanhui,btn_fanhui,onClick,closeUI,btn_fanhui.onClick:AddListener(closeUI)
UI_GameSettings,5037265183565591348,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\5037265183565591348_UI_GameSettings_security_xor_raw.lua,5,listener,Image,Image,onClick,btnColse,Image.onClick:AddListener(btnColse)
UI_GameSettings,5037265183565591348,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\5037265183565591348_UI_GameSettings_security_xor_raw.lua,6,listener,toggle_ui_set_30,toggle_ui_set_30,onValueChanged,multiline_or_empty,toggle_ui_set_30.onValueChanged:AddListener(
UI_GameSettings,5037265183565591348,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\5037265183565591348_UI_GameSettings_security_xor_raw.lua,14,listener,toggle_ui_set_45,toggle_ui_set_45,onValueChanged,multiline_or_empty,toggle_ui_set_45.onValueChanged:AddListener(
UI_GameSettings,5037265183565591348,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\5037265183565591348_UI_GameSettings_security_xor_raw.lua,22,listener,toggle_ui_set_60,toggle_ui_set_60,onValueChanged,multiline_or_empty,toggle_ui_set_60.onValueChanged:AddListener(
UI_GameSettings,5037265183565591348,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\5037265183565591348_UI_GameSettings_security_xor_raw.lua,30,listener,toggle_battle_set_30,toggle_battle_set_30,onValueChanged,multiline_or_empty,toggle_battle_set_30.onValueChanged:AddListener(
UI_GameSettings,5037265183565591348,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\5037265183565591348_UI_GameSettings_security_xor_raw.lua,36,listener,toggle_battle_set_45,toggle_battle_set_45,onValueChanged,multiline_or_empty,toggle_battle_set_45.onValueChanged:AddListener(
UI_GameSettings,5037265183565591348,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\5037265183565591348_UI_GameSettings_security_xor_raw.lua,42,listener,toggle_battle_set_60,toggle_battle_set_60,onValueChanged,multiline_or_empty,toggle_battle_set_60.onValueChanged:AddListener(
UI_GameSettings,5037265183565591348,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\5037265183565591348_UI_GameSettings_security_xor_raw.lua,48,listener,toggle_game_quality_1,toggle_game_quality_1,onValueChanged,multiline_or_empty,toggle_game_quality_1.onValueChanged:AddListener(
UI_GameSettings,5037265183565591348,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\5037265183565591348_UI_GameSettings_security_xor_raw.lua,54,listener,toggle_game_quality_2,toggle_game_quality_2,onValueChanged,multiline_or_empty,toggle_game_quality_2.onValueChanged:AddListener(
UI_GameSettings,5037265183565591348,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\5037265183565591348_UI_GameSettings_security_xor_raw.lua,62,event_system,CommonEventId.OnEventNetReconnectSuccess,OnEventNetReconnectSuccess,EventSystem.AddListener,OnEventNetReconnectSuccess,"EventSystem.AddListener(CommonEventId.OnEventNetReconnectSuccess,OnEventNetReconnectSuccess)"
UI_ChangeAccSetSelect,6111914470868363254,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\6111914470868363254_UI_ChangeAccSetSelect_security_xor_raw.lua,3,add_btn_click,Image,Image,button,closeUI,"self:AddBtnClickListener(Image,closeUI)"
UI_ChangeAccSetSelect,6111914470868363254,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\6111914470868363254_UI_ChangeAccSetSelect_security_xor_raw.lua,4,add_btn_click,btn_mail,btn_mail,button,btnMail,"self:AddBtnClickListener(btn_mail,btnMail)"
UI_ChangeAccSetSelect,6111914470868363254,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\6111914470868363254_UI_ChangeAccSetSelect_security_xor_raw.lua,5,add_btn_click,btn_google,btn_google,button,btnGoogle,"self:AddBtnClickListener(btn_google,btnGoogle)"
UI_ChangeAccSetSelect,6111914470868363254,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\6111914470868363254_UI_ChangeAccSetSelect_security_xor_raw.lua,6,add_btn_click,btn_apple,btn_apple,button,btnApple,"self:AddBtnClickListener(btn_apple,btnApple)"
UI_ChangeAccSetSelect,6111914470868363254,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\6111914470868363254_UI_ChangeAccSetSelect_security_xor_raw.lua,7,add_btn_click,btn_delete,btn_delete,button,btnDelete,"self:AddBtnClickListener(btn_delete,btnDelete)"
UI_ChangeAccSetSelect,6111914470868363254,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\6111914470868363254_UI_ChangeAccSetSelect_security_xor_raw.lua,13,event_system,CommonEventId.OnSDKLoginCallBack,OnSDKLoginCallBack,EventSystem.AddListener,OnSDKLoginCallBack,"EventSystem.AddListener(CommonEventId.OnSDKLoginCallBack,OnSDKLoginCallBack)"
UI_CostHCConfirm,7644308756181547518,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\7644308756181547518_UI_CostHCConfirm_security_xor_raw.lua,5,listener,Image,Image,onClick,closeUI,Image.onClick:AddListener(closeUI)
UI_CostHCConfirm,7644308756181547518,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\7644308756181547518_UI_CostHCConfirm_security_xor_raw.lua,6,listener,btn_fanhui,btn_fanhui,onClick,closeUI,btn_fanhui.onClick:AddListener(closeUI)
UI_CostHCConfirm,7644308756181547518,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\7644308756181547518_UI_CostHCConfirm_security_xor_raw.lua,7,listener,btn_queren,btn_queren,onClick,btnOk,btn_queren.onClick:AddListener(btnOk)
UI_CostHCConfirm,7644308756181547518,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\7644308756181547518_UI_CostHCConfirm_security_xor_raw.lua,8,listener,toggle,toggle,onValueChanged,inline_function,toggle.onValueChanged:AddListener(function(t)
UI_DeleteHint,8567412482073730079,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\8567412482073730079_UI_DeleteHint_security_xor_raw.lua,4,add_btn_click,Image,Image,button,closeUI,"self:AddBtnClickListener(Image,closeUI)"
UI_DeleteHint,8567412482073730079,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\8567412482073730079_UI_DeleteHint_security_xor_raw.lua,5,add_btn_click,btn_cancel,btn_cancel,button,closeUI,"self:AddBtnClickListener(btn_cancel,closeUI)"
UI_DeleteHint,8567412482073730079,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\8567412482073730079_UI_DeleteHint_security_xor_raw.lua,6,add_btn_click,btn_delete,btn_delete,button,btnDelete,"self:AddBtnClickListener(btn_delete,btnDelete)"
UI_DeleteHint,8567412482073730079,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\8567412482073730079_UI_DeleteHint_security_xor_raw.lua,12,event_system,SysEventId.OnUpdate,OnUpdate,EventSystem.AddListener,OnUpdate,"EventSystem.AddListener(SysEventId.OnUpdate,OnUpdate)"
UI_ChangeAccSet,8904829059943066562,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\8904829059943066562_UI_ChangeAccSet_security_xor_raw.lua,2,listener,Image,Image,onClick,closeUI,Image.onClick:AddListener(closeUI)
UI_ChangeAccSet,8904829059943066562,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\8904829059943066562_UI_ChangeAccSet_security_xor_raw.lua,3,listener,btn_fanhui,btn_fanhui,onClick,closeUI,btn_fanhui.onClick:AddListener(closeUI)
UI_ChangeAccSet,8904829059943066562,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\8904829059943066562_UI_ChangeAccSet_security_xor_raw.lua,4,listener,btn_queren,btn_queren,onClick,onSetAcc,btn_queren.onClick:AddListener(onSetAcc)
UI_ChangeAccSet,8904829059943066562,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\8904829059943066562_UI_ChangeAccSet_security_xor_raw.lua,10,event_system,CommonEventId.OnEventNetReconnectSuccess,OnEventNetReconnectSuccess,EventSystem.AddListener,OnEventNetReconnectSuccess,"EventSystem.AddListener(CommonEventId.OnEventNetReconnectSuccess,OnEventNetReconnectSuccess)"
UI_CostHCConfirm2,9193796673221081139,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\9193796673221081139_UI_CostHCConfirm2_security_xor_raw.lua,5,listener,Image,Image,onClick,closeUI,Image.onClick:AddListener(closeUI)
UI_CostHCConfirm2,9193796673221081139,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\9193796673221081139_UI_CostHCConfirm2_security_xor_raw.lua,6,listener,btn_fanhui,btn_fanhui,onClick,closeUI,btn_fanhui.onClick:AddListener(closeUI)
UI_CostHCConfirm2,9193796673221081139,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\9193796673221081139_UI_CostHCConfirm2_security_xor_raw.lua,7,listener,btn_queren,btn_queren,onClick,btnOk,btn_queren.onClick:AddListener(btnOk)
UI_CostHCConfirm2,9193796673221081139,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\decoded\xlua\9193796673221081139_UI_CostHCConfirm2_security_xor_raw.lua,8,listener,toggle,toggle,onValueChanged,inline_function,toggle.onValueChanged:AddListener(function(e)
