path,name,fileId,activeSelf,activeInHierarchy,layer,parentPath,siblingIndex,siblingCount,transformType,localPosition,anchoredPosition,localScale,sizeDelta,anchorMin,anchorMax,pivot,childNames,componentTypes,warning
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/im_frame,im_frame,1583719225,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem,2,6,RectTransform,0/0/0,1/0,1.03/1.03/1.03,146/146,0.5/0.5,0.5/0.5,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/im_occupation,im_occupation,372979670,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem,4,6,RectTransform,0/0/0,68/57.5,0.63333315/0.63333315/0.63333315,76/72,0.5/0.5,0.5/0.5,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/im_quality,im_quality,309783889,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem,3,6,RectTransform,0/0/0,-81/56,1/1/1,84/45,0.5/0.5,0.5/0.5,0/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/im_touxiang,im_touxiang,1478890701,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem,1,6,RectTransform,0/0/0,0/0,-0.9/0.9/0.9,150/150,0.5/0.5,0.5/0.5,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/starts,starts,1506537921,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem,5,6,RectTransform,0/0/0,-76.7/-38.7,1.6666664/1.6666664/1.6666664,0/0,0.5/0.5,0.5/0.5,0.5/0.5,im_start1 | im_start2 | im_start3 | im_start4 | im_start5 | im_start6 | im_start7,RectTransform|<missing>,active_self_but_inactive_parent | has_missing_script_component
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/starts/im_start1,im_start1,1015486929,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/starts,0,7,RectTransform,0/0/0,0/0,1/1/1,21/21,0/0,0/0,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/starts/im_start2,im_start2,1915373804,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/starts,1,7,RectTransform,0/0/0,0/0,1/1/1,21/21,0/0,0/0,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/starts/im_start3,im_start3,48474834,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/starts,2,7,RectTransform,0/0/0,0/0,1/1/1,21/21,0/0,0/0,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/starts/im_start4,im_start4,2086741710,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/starts,3,7,RectTransform,0/0/0,0/0,1/1/1,21/21,0/0,0/0,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/starts/im_start5,im_start5,1401238326,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/starts,4,7,RectTransform,0/0/0,0/0,1/1/1,21/21,0/0,0/0,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/starts/im_start6,im_start6,169395822,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/starts,5,7,RectTransform,0/0/0,0/0,1/1/1,21/21,0/0,0/0,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/starts/im_start7,im_start7,1455352987,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/UI_BattleHeroItem/starts,6,7,RectTransform,0/0/0,0/0,1/1/1,21/21,0/0,0/0,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left/bg,bg,691180483,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_04_item_buff_left,0,3,RectTransform,0/0/0,0/0,1/1/1,0/0,0/0,1/1,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right,CanvasLuaStateHUD_05_item_buff_right,387624310,False,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root,4,10,RectTransform,0/0/0,0/0,1/1/1,240/90,0/0,0/0,0.5/0.5,bg | UI_BattleHeroItem | ScrollViewGrid,RectTransform|CanvasRenderer|<missing>|BattleHudSpriteAtlasSourceMarker25,has_missing_script_component
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/ScrollViewGrid,ScrollViewGrid,611671440,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right,2,3,RectTransform,0/0/0,-30/0,1/1/1,180/90,0.5/1,0.5/1,0.5/1,Viewport,RectTransform|CanvasRenderer|<missing>|UnityEngine.UI.Image,active_self_but_inactive_parent | has_missing_script_component
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/ScrollViewGrid/Viewport,Viewport,546113200,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/ScrollViewGrid,0,1,RectTransform,0/0/0,0/0,1/1/1,0/0,0/0,1/1,0/1,grid,RectTransform|CanvasRenderer|UnityEngine.UI.Image|<missing>,active_self_but_inactive_parent | has_missing_script_component
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/ScrollViewGrid/Viewport/grid,grid,1176009226,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/ScrollViewGrid/Viewport,0,1,RectTransform,0/0/0,0/0,1/1/1,0/0,0/1,1/1,0/1,,RectTransform|<missing>|CanvasRenderer|<missing>,active_self_but_inactive_parent | has_missing_script_component
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem,UI_BattleHeroItem,926149894,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right,1,3,RectTransform,0/0/0,90/20,0.3/0.3/0.6,146/148,0.5/0.5,0.5/0.5,0.5/0.5,im_bg | im_touxiang | im_frame | im_quality | im_occupation | starts,RectTransform|CanvasRenderer|<missing>,active_self_but_inactive_parent | has_missing_script_component
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/im_bg,im_bg,371837911,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem,0,6,RectTransform,0/0/0,0/0,1/1/1,90/90,0.5/0.5,0.5/0.5,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/im_frame,im_frame,1202013161,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem,2,6,RectTransform,0/0/0,1/0,1.03/1.03/1.03,146/146,0.5/0.5,0.5/0.5,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/im_occupation,im_occupation,2054022847,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem,4,6,RectTransform,0/0/0,68/57.5,0.63333315/0.63333315/0.63333315,76/72,0.5/0.5,0.5/0.5,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/im_quality,im_quality,845888735,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem,3,6,RectTransform,0/0/0,-81/56,1/1/1,84/45,0.5/0.5,0.5/0.5,0/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/im_touxiang,im_touxiang,56925466,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem,1,6,RectTransform,0/0/0,0/0,-0.9/0.9/0.9,150/150,0.5/0.5,0.5/0.5,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/starts,starts,530281428,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem,5,6,RectTransform,0/0/0,-76.7/-38.7,1.6666664/1.6666664/1.6666664,0/0,0.5/0.5,0.5/0.5,0.5/0.5,im_start1 | im_start2 | im_start3 | im_start4 | im_start5 | im_start6 | im_start7,RectTransform|<missing>,active_self_but_inactive_parent | has_missing_script_component
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/starts/im_start1,im_start1,1360210870,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/starts,0,7,RectTransform,0/0/0,0/0,1/1/1,21/21,0/0,0/0,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/starts/im_start2,im_start2,1398351558,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/starts,1,7,RectTransform,0/0/0,0/0,1/1/1,21/21,0/0,0/0,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/starts/im_start3,im_start3,1907835398,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/starts,2,7,RectTransform,0/0/0,0/0,1/1/1,21/21,0/0,0/0,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/starts/im_start4,im_start4,668788665,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/starts,3,7,RectTransform,0/0/0,0/0,1/1/1,21/21,0/0,0/0,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/starts/im_start5,im_start5,321529867,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/starts,4,7,RectTransform,0/0/0,0/0,1/1/1,21/21,0/0,0/0,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/starts/im_start6,im_start6,2032576739,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/starts,5,7,RectTransform,0/0/0,0/0,1/1/1,21/21,0/0,0/0,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/starts/im_start7,im_start7,973876967,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/UI_BattleHeroItem/starts,6,7,RectTransform,0/0/0,0/0,1/1/1,21/21,0/0,0/0,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right/bg,bg,1872555844,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_05_item_buff_right,0,3,RectTransform,0/0/0,0/0,1/1/1,0/0,0/0,1/1,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause,CanvasLuaStateHUD_06_ui_normalbattle_pause,941938793,False,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root,5,10,RectTransform,0/0/0,0/0,0/0/0,0/0,0/0,0/0,0/0,Image | TopCenter | TopRight | BottomCenter | Center,RectTransform|Canvas|UnityEngine.UI.GraphicRaycaster|225|<missing>|BattleHudSpriteAtlasSourceMarker25,has_missing_script_component
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/BottomCenter,BottomCenter,1680554565,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause,3,5,RectTransform,0/0/0,0/-360,1/1/1,0/0,0/0.5,1/0.5,0.5/0.5,,RectTransform,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center,Center,1099702429,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause,4,5,RectTransform,0/0/0,0/0,1/1/1,1410/720,0.5/0.5,0.5/0.5,0.5/0.5,im_zhuangshi | BT_jixu | BT_chetui,RectTransform|95,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center/BT_chetui,BT_chetui,839679190,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center,2,3,RectTransform,0/0/0,-215/-17,1/1/1,84/84,0.5/0.5,0.5/0.5,0.5/0.5,Text_chetui,RectTransform|CanvasRenderer|UnityEngine.UI.Image|UnityEngine.UI.Button|95|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center/BT_chetui/Text_chetui,Text_chetui,1660182992,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center/BT_chetui,0,1,RectTransform,0/0/0,0/22,1/1/1,0/0,0.5/0,0.5/0,0.5/1,,RectTransform|CanvasRenderer|TMPro.TextMeshProUGUI|<missing>,active_self_but_inactive_parent | has_missing_script_component
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center/BT_jixu,BT_jixu,1846685514,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center,1,3,RectTransform,0/0/0,215/-17,1/1/1,84/84,0.5/0.5,0.5/0.5,0.5/0.5,Text_jixu,RectTransform|CanvasRenderer|UnityEngine.UI.Image|UnityEngine.UI.Button|95|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center/BT_jixu/Text_jixu,Text_jixu,1068043941,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center/BT_jixu,0,1,RectTransform,0/0/0,0/22,1/1/1,0/0,0.5/0,0.5/0,0.5/1,,RectTransform|CanvasRenderer|TMPro.TextMeshProUGUI|<missing>,active_self_but_inactive_parent | has_missing_script_component
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center/im_zhuangshi,im_zhuangshi,734120041,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center,0,3,RectTransform,0/0/0,-2/98,1/1/1,236/198,0.5/0.5,0.5/0.5,0.5/0.5,text_stop | im_zhuangshi1 | im_zhuangshi2,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center/im_zhuangshi/im_zhuangshi1,im_zhuangshi1,663593726,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center/im_zhuangshi,1,3,RectTransform,0/0/0,-136/-10,1/1/1,104/12,0.5/0.5,0.5/0.5,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center/im_zhuangshi/im_zhuangshi2,im_zhuangshi2,1168254342,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center/im_zhuangshi,2,3,RectTransform,0/0/0,130/-10,-1/1/1,104/12,0.5/0.5,0.5/0.5,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center/im_zhuangshi/text_stop,text_stop,1612797171,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Center/im_zhuangshi,0,3,RectTransform,0/0/0,0/-9,1/1/1,0/0,0.5/0.5,0.5/0.5,0.5/0.5,,RectTransform|CanvasRenderer|TMPro.TextMeshProUGUI|<missing>,active_self_but_inactive_parent | has_missing_script_component
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/Image,Image,90190738,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause,0,5,RectTransform,0/0/0,0/0,1/1/1,200/200,0/0,1/1,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/TopCenter,TopCenter,625502062,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause,1,5,RectTransform,0/0/0,0/360,1/1/1,0/0,0.5/0.5,0.5/0.5,0.5/0.5,,RectTransform,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause/TopRight,TopRight,234780560,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_06_ui_normalbattle_pause,2,5,RectTransform,0/0/0,0/360,1/1/1,0/0,1/0.5,1/0.5,0.5/0.5,,RectTransform,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_07_ui_normalbattle_skipview,CanvasLuaStateHUD_07_ui_normalbattle_skipview,1668001087,False,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root,6,10,RectTransform,0/0/0,0/0,0/0/0,0/0,0/0,0/0,0/0,bgBtn | bg | spine,RectTransform|Canvas|UnityEngine.UI.CanvasScaler|UnityEngine.UI.GraphicRaycaster|225|<missing>|BattleHudSpriteAtlasSourceMarker25,has_missing_script_component
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_07_ui_normalbattle_skipview/bg,bg,1626095196,False,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_07_ui_normalbattle_skipview,1,3,RectTransform,0/0/0,0/0,1/1/1,2000/2000,0.5/0.5,0.5/0.5,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image,
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_07_ui_normalbattle_skipview/bgBtn,bgBtn,24012737,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_07_ui_normalbattle_skipview,0,3,RectTransform,0/0/0,0/0,1/1/1,0/0,0/0,1/1,0.5/0.5,Image,RectTransform|Canvas|UnityEngine.UI.CanvasScaler|UnityEngine.UI.GraphicRaycaster|<missing>,active_self_but_inactive_parent | has_missing_script_component
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_07_ui_normalbattle_skipview/bgBtn/Image,Image,1294180721,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_07_ui_normalbattle_skipview/bgBtn,0,1,RectTransform,0/0/0,0/0,1/1/1,2500/2000,0.5/0.5,0.5/0.5,0.5/0.5,,RectTransform|CanvasRenderer|UnityEngine.UI.Image|UnityEngine.UI.Button,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_07_ui_normalbattle_skipview/spine,spine,9198974,True,False,5,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_07_ui_normalbattle_skipview,2,3,RectTransform,0/0/0,0/0,1/1/1,100/100,0.5/0.5,0.5/0.5,0.5/0.5,spine_cut,RectTransform,active_self_but_inactive_parent
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_07_ui_normalbattle_skipview/spine/spine_cut,spine_cut,1425215050,True,False,0,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_07_ui_normalbattle_skipview/spine,0,1,RectTransform,0/0/0,0/0,1/1/1,100/100,0.5/0.5,0.5/0.5,0.5/0.5,Renderer0 | Renderer1 | Renderer2 | Renderer3 | Renderer4 | Renderer5 | Renderer6 | Renderer7 | Renderer8 | Renderer9 | Renderer10 | Renderer11 | Renderer12 | Renderer13 | Renderer14 | Renderer15 | Renderer16 | Renderer17 | Renderer18 | Renderer19 | Renderer20 | Renderer21 | Renderer22 | Renderer23 | Renderer24 | Renderer25 | Renderer26 | Renderer27 | Renderer28 | Renderer29 | Renderer30 | Renderer31 | Renderer32 | Renderer33 | Renderer34,RectTransform|CanvasRenderer|UnityEngine.UI.Graphic(serialized_missing_script)|<missing>|<missing>,active_self_but_inactive_parent | has_missing_script_component
