path,name,focusGroup,fieldName,observedValue,sourceOwner,sourceEvidence,classification,reason,patchDecision
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/starts/im_start3,im_start3,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_2/UI_BattleHeroItem/starts/im_start2,im_start2,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/UI_BattleHeroItem/im_quality,im_quality,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/auto_bubble_tips/bg_bubble,bg_bubble,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uicommonother.assetbundle_-5405395493740883888_BG_tongyong_8; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/UI_BattleHeroItem/im_frame,im_frame,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_2/UI_BattleHeroItem/im_quality,im_quality,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/UI_BattleHeroItem/im_touxiang,im_touxiang,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/ScrollViewGrid,ScrollViewGrid,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/imgPlayerHPBG,imgPlayerHPBG,top_hud,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uicommonother.assetbundle_6617065208850742552_Image_blank; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/starts/im_start1,im_start1,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/starts,starts,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_2,item_buff_right_2,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/bg_guanzhi,bg_guanzhi,top_hud,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uicommonother.assetbundle_4706490186155028499_guanzhi_maozi1; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/auto_bubble_tips/im_jiantou,im_jiantou,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uicommonother.assetbundle_-3479245848778662506_IC_jiantou; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_2/UI_BattleHeroItem/starts/im_start7,im_start7,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/imgPlayerHPBG,imgPlayerHPBG,top_hud,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uicommonother.assetbundle_6617065208850742552_Image_blank; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/img_yazhi/text_yahei_num,text_yahei_num,top_hud,observedCandidateState,active=True,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,TopCenter and wave/round/top HUD visibility/text values are runtime battle-state owned,no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/im_occupation,im_occupation,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause,btnPause,right_rail,Button/interactable/listeners,enabled=True; interactable=True; persistent=0; target=BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause,UI_NormalBattle.lua,"lines 73-75, 562-620, 796-830, 1182-1184, 1275",handler_or_xlua_required,original onClick/listener binding is still blocked by xLua/GameEntry/ModulesInit runtime absence,no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause,btnPause,right_rail,Graphic/Image,enabled=True; raycast=True; sprite=download_artsources_uispriteres_uibutton.assetbundle_-484562080628181104_BTN_fanhui; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 73-75, 562-620, 796-830, 1182-1184, 1275",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/imgPlayerHPBG/imgPlayerShield/trans_shield_frame,trans_shield_frame,top_hud,observedCandidateState,active=True,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,TopCenter and wave/round/top HUD visibility/text values are runtime battle-state owned,no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_2/UI_BattleHeroItem/starts/im_start2,im_start2,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/UI_BattleHeroItem/im_quality,im_quality,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/ScrollViewGrid,ScrollViewGrid,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right,root_buff_right,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/ScrollViewGrid,ScrollViewGrid,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid/Viewport,Viewport,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem/im_occupation,im_occupation,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/im_bg,im_bg,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uicommonother.assetbundle_4043117267995258628_BG_zhuangbeikuang_3; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_1/UI_BattleHeroItem/starts/im_start7,im_start7,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/imgPlayerHPBG/text_player_shield_num,text_player_shield_num,top_hud,observedCandidateState,active=True,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,TopCenter and wave/round/top HUD visibility/text values are runtime battle-state owned,no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip,btnSkip,right_rail,Button/interactable/listeners,enabled=True; interactable=True; persistent=0; target=BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip,UI_NormalBattle.lua,"lines 47-69, 81, 428-489, 522-525, 544, 838, 1246-1264, 1276",handler_or_xlua_required,original onClick/listener binding is still blocked by xLua/GameEntry/ModulesInit runtime absence,no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip,btnSkip,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_-668223970973157061_btn_Skip; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 47-69, 81, 428-489, 522-525, 544, 838, 1246-1264, 1276",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/starts/im_start4,im_start4,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/im_bg,im_bg,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uicommonother.assetbundle_4043117267995258628_BG_zhuangbeikuang_3; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/starts/im_start5,im_start5,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/ScrollViewGrid,ScrollViewGrid,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_2/UI_BattleHeroItem/im_occupation,im_occupation,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/bg_guanzhi/text_guan_num,text_guan_num,top_hud,observedCandidateState,active=True,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,TopCenter and wave/round/top HUD visibility/text values are runtime battle-state owned,no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/auto_bubble_tips,auto_bubble_tips,right_rail,Canvas/CanvasScaler/CanvasGroup,canvas=; scaler=; groupBlocks=True,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,canvas input/render plumbing is observable but needs runtime snapshot before changing HUD layout,no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/img_yazhi/text_yahei_num,text_yahei_num,top_hud,observedCandidateState,active=True,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,TopCenter and wave/round/top HUD visibility/text values are runtime battle-state owned,no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_1/UI_BattleHeroItem/im_touxiang,im_touxiang,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem,UI_BattleHeroItem,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/ScrollViewGrid/Viewport/grid,grid,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_lock_FastSkill,im_lock_FastSkill,right_rail,Graphic/Image,enabled=True; raycast=True; sprite=download_artsources_uispriteres_uibattle.assetbundle_5634039594450520577_IC_lock; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 132-146, 533-535, 690-699, 1279",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/im_occupation,im_occupation,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/UI_BattleHeroItem/starts/im_start5,im_start5,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6,item_buff_left_6,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/UI_BattleHeroItem/im_touxiang,im_touxiang,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/ScrollViewGrid,ScrollViewGrid,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/txtNickName,txtNickName,top_hud,observedCandidateState,active=True,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,TopCenter and wave/round/top HUD visibility/text values are runtime battle-state owned,no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/starts/im_start4,im_start4,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
