source_kind,source_path,line_or_range,class_or_file,symbol,evidence_type,detail,token_or_address,interpretation,decision
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,114,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_GetMaxRatio,method,private static int _m_GetMaxRatio(IntPtr L),"[Token(Token = ""0x6001D55"")] [Address(RVA = ""0x1A355F0"", Offset = ""0x1A355F0"", VA = ""0x1A355F0"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,122,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_LoadingFormCanvasScaler,method,private static int _m_LoadingFormCanvasScaler(IntPtr L),"[Token(Token = ""0x6001D56"")] [Address(RVA = ""0x1A357F0"", Offset = ""0x1A357F0"", VA = ""0x1A357F0"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,130,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_FullFormCanvasScaler,method,private static int _m_FullFormCanvasScaler(IntPtr L),"[Token(Token = ""0x6001D57"")] [Address(RVA = ""0x1A359D8"", Offset = ""0x1A359D8"", VA = ""0x1A359D8"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,138,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_NormalFormCanvasScaler,method,private static int _m_NormalFormCanvasScaler(IntPtr L),"[Token(Token = ""0x6001D58"")] [Address(RVA = ""0x1A35BC0"", Offset = ""0x1A35BC0"", VA = ""0x1A35BC0"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,146,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_AdjustVideoContentSize,method,private static int _m_AdjustVideoContentSize(IntPtr L),"[Token(Token = ""0x6001D59"")] [Address(RVA = ""0x1A35DA8"", Offset = ""0x1A35DA8"", VA = ""0x1A35DA8"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,154,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_AdjustSafeArea,method,private static int _m_AdjustSafeArea(IntPtr L),"[Token(Token = ""0x6001D5A"")] [Address(RVA = ""0x1A35F90"", Offset = ""0x1A35F90"", VA = ""0x1A35F90"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,162,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_GetDangerLeftAndRight,method,private static int _m_GetDangerLeftAndRight(IntPtr L),"[Token(Token = ""0x6001D5B"")] [Address(RVA = ""0x1A36178"", Offset = ""0x1A36178"", VA = ""0x1A36178"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,170,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_Dequeue,method,private static int _m_Dequeue(IntPtr L),"[Token(Token = ""0x6001D5C"")] [Address(RVA = ""0x1A36380"", Offset = ""0x1A36380"", VA = ""0x1A36380"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,178,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_Enqueue,method,private static int _m_Enqueue(IntPtr L),"[Token(Token = ""0x6001D5D"")] [Address(RVA = ""0x1A365B8"", Offset = ""0x1A365B8"", VA = ""0x1A365B8"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,186,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_OnUpdate,method,private static int _m_OnUpdate(IntPtr L),"[Token(Token = ""0x6001D5E"")] [Address(RVA = ""0x1A36884"", Offset = ""0x1A36884"", VA = ""0x1A36884"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,194,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_CriticalClean,method,private static int _m_CriticalClean(IntPtr L),"[Token(Token = ""0x6001D5F"")] [Address(RVA = ""0x1A36A6C"", Offset = ""0x1A36A6C"", VA = ""0x1A36A6C"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,202,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_NormalClean,method,private static int _m_NormalClean(IntPtr L),"[Token(Token = ""0x6001D60"")] [Address(RVA = ""0x1A36C54"", Offset = ""0x1A36C54"", VA = ""0x1A36C54"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,210,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_CloseAllUI,method,private static int _m_CloseAllUI(IntPtr L),"[Token(Token = ""0x6001D61"")] [Address(RVA = ""0x1A36E3C"", Offset = ""0x1A36E3C"", VA = ""0x1A36E3C"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,218,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_Dispose,method,private static int _m_Dispose(IntPtr L),"[Token(Token = ""0x6001D62"")] [Address(RVA = ""0x1A37024"", Offset = ""0x1A37024"", VA = ""0x1A37024"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,226,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_Clean,method,private static int _m_Clean(IntPtr L),"[Token(Token = ""0x6001D63"")] [Address(RVA = ""0x1A3720C"", Offset = ""0x1A3720C"", VA = ""0x1A3720C"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,234,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_GetFunExtName,method,private static int _m_GetFunExtName(IntPtr L),"[Token(Token = ""0x6001D64"")] [Address(RVA = ""0x1A373F4"", Offset = ""0x1A373F4"", VA = ""0x1A373F4"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,242,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_OpenDialogFormBySysCode,method,private static int _m_OpenDialogFormBySysCode(IntPtr L),"[Token(Token = ""0x6001D65"")] [Address(RVA = ""0x1A37620"", Offset = ""0x1A37620"", VA = ""0x1A37620"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,250,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_OpenDialogForm,method,private static int _m_OpenDialogForm(IntPtr L),"[Token(Token = ""0x6001D66"")] [Address(RVA = ""0x1A37BA4"", Offset = ""0x1A37BA4"", VA = ""0x1A37BA4"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,258,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_ShowUI,method,private static int _m_ShowUI(IntPtr L),"[Token(Token = ""0x6001D67"")] [Address(RVA = ""0x1A382C4"", Offset = ""0x1A382C4"", VA = ""0x1A382C4"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,266,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_ShowUIForm,method,private static int _m_ShowUIForm(IntPtr L),"[Token(Token = ""0x6001D68"")] [Address(RVA = ""0x1A38590"", Offset = ""0x1A38590"", VA = ""0x1A38590"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,274,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_HideUI,method,private static int _m_HideUI(IntPtr L),"[Token(Token = ""0x6001D69"")] [Address(RVA = ""0x1A387A4"", Offset = ""0x1A387A4"", VA = ""0x1A387A4"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,282,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_HideUIForm,method,private static int _m_HideUIForm(IntPtr L),"[Token(Token = ""0x6001D6A"")] [Address(RVA = ""0x1A38A70"", Offset = ""0x1A38A70"", VA = ""0x1A38A70"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,290,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_OpenUIForm,method,private static int _m_OpenUIForm(IntPtr L),"[Token(Token = ""0x6001D6B"")] [Address(RVA = ""0x1A38C84"", Offset = ""0x1A38C84"", VA = ""0x1A38C84"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,298,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m__OpenUIForm,method,private static int _m__OpenUIForm(IntPtr L),"[Token(Token = ""0x6001D6C"")] [Address(RVA = ""0x1A39154"", Offset = ""0x1A39154"", VA = ""0x1A39154"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,306,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_CloseUIForm,method,private static int _m_CloseUIForm(IntPtr L),"[Token(Token = ""0x6001D6D"")] [Address(RVA = ""0x1A39624"", Offset = ""0x1A39624"", VA = ""0x1A39624"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,314,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m__CloseUIForm,method,private static int _m__CloseUIForm(IntPtr L),"[Token(Token = ""0x6001D6E"")] [Address(RVA = ""0x1A39A34"", Offset = ""0x1A39A34"", VA = ""0x1A39A34"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,322,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_IsExists,method,private static int _m_IsExists(IntPtr L),"[Token(Token = ""0x6001D6F"")] [Address(RVA = ""0x1A39D2C"", Offset = ""0x1A39D2C"", VA = ""0x1A39D2C"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,330,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_IsDisableUILayer,method,private static int _m_IsDisableUILayer(IntPtr L),"[Token(Token = ""0x6001D70"")] [Address(RVA = ""0x1A39F58"", Offset = ""0x1A39F58"", VA = ""0x1A39F58"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,338,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_GetBgMusic,method,private static int _m_GetBgMusic(IntPtr L),"[Token(Token = ""0x6001D71"")] [Address(RVA = ""0x1A3A184"", Offset = ""0x1A3A184"", VA = ""0x1A3A184"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,346,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_GetLastUILayer,method,private static int _m_GetLastUILayer(IntPtr L),"[Token(Token = ""0x6001D72"")] [Address(RVA = ""0x1A3A3B0"", Offset = ""0x1A3A3B0"", VA = ""0x1A3A3B0"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,354,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_GetLastEnableUILayer,method,private static int _m_GetLastEnableUILayer(IntPtr L),"[Token(Token = ""0x6001D73"")] [Address(RVA = ""0x1A3A5B0"", Offset = ""0x1A3A5B0"", VA = ""0x1A3A5B0"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,362,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_m_GetLastEnableUILayerByGroupId,method,private static int _m_GetLastEnableUILayerByGroupId(IntPtr L),"[Token(Token = ""0x6001D74"")] [Address(RVA = ""0x1A3A7B0"", Offset = ""0x1A3A7B0"", VA = ""0x1A3A7B0"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,370,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_g_get_UICloseIsSetActive,method,private static int _g_get_UICloseIsSetActive(IntPtr L),"[Token(Token = ""0x6001D75"")] [Address(RVA = ""0x1A3A9E8"", Offset = ""0x1A3A9E8"", VA = ""0x1A3A9E8"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,378,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_g_get_UIClearInterval,method,private static int _g_get_UIClearInterval(IntPtr L),"[Token(Token = ""0x6001D76"")] [Address(RVA = ""0x1A3ABE8"", Offset = ""0x1A3ABE8"", VA = ""0x1A3ABE8"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,386,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_g_get_UIExpire,method,private static int _g_get_UIExpire(IntPtr L),"[Token(Token = ""0x6001D77"")] [Address(RVA = ""0x1A3ADE0"", Offset = ""0x1A3ADE0"", VA = ""0x1A3ADE0"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,394,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_g_get_UIPoolMaxCount,method,private static int _g_get_UIPoolMaxCount(IntPtr L),"[Token(Token = ""0x6001D78"")] [Address(RVA = ""0x1A3AFD8"", Offset = ""0x1A3AFD8"", VA = ""0x1A3AFD8"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,402,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_g_get_blurCom,method,private static int _g_get_blurCom(IntPtr L),"[Token(Token = ""0x6001D79"")] [Address(RVA = ""0x1A3B1D0"", Offset = ""0x1A3B1D0"", VA = ""0x1A3B1D0"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,410,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_g_get_BlutRtManager,method,private static int _g_get_BlutRtManager(IntPtr L),"[Token(Token = ""0x6001D7A"")] [Address(RVA = ""0x1A3B3D4"", Offset = ""0x1A3B3D4"", VA = ""0x1A3B3D4"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,418,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_g_get_CurrScreenHeightRatio,method,private static int _g_get_CurrScreenHeightRatio(IntPtr L),"[Token(Token = ""0x6001D7B"")] [Address(RVA = ""0x1A3B5D8"", Offset = ""0x1A3B5D8"", VA = ""0x1A3B5D8"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,426,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_g_get_CurrScreenWidthRatio,method,private static int _g_get_CurrScreenWidthRatio(IntPtr L),"[Token(Token = ""0x6001D7C"")] [Address(RVA = ""0x1A3B7D8"", Offset = ""0x1A3B7D8"", VA = ""0x1A3B7D8"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,434,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_s_set_UICloseIsSetActive,method,private static int _s_set_UICloseIsSetActive(IntPtr L),"[Token(Token = ""0x6001D7D"")] [Address(RVA = ""0x1A3B9D8"", Offset = ""0x1A3B9D8"", VA = ""0x1A3B9D8"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,442,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,_s_set_BlutRtManager,method,private static int _s_set_BlutRtManager(IntPtr L),"[Token(Token = ""0x6001D7E"")] [Address(RVA = ""0x1A3BBE4"", Offset = ""0x1A3BBE4"", VA = ""0x1A3BBE4"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,449,XLua.CSObjectWrap.YouYouYouYouUIManagerWrap,YouYouYouYouUIManagerWrap,method,public YouYouYouYouUIManagerWrap(),"[Token(Token = ""0x6001D7F"")] [Address(RVA = ""0x1A3D344"", Offset = ""0x1A3D344"", VA = ""0x1A3D344"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,11,XLua.CSObjectWrap.YouYouYouYouCanvasHelperWrap,__Register,method,public static void __Register(IntPtr L),"[Token(Token = ""0x6001D2E"")] [Address(RVA = ""0x1A31084"", Offset = ""0x1A31084"", VA = ""0x1A31084"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,18,XLua.CSObjectWrap.YouYouYouYouCanvasHelperWrap,__CreateInstance,method,private static int __CreateInstance(IntPtr L),"[Token(Token = ""0x6001D2F"")] [Address(RVA = ""0x1A30098"", Offset = ""0x1A30098"", VA = ""0x1A30098"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,26,XLua.CSObjectWrap.YouYouYouYouCanvasHelperWrap,_m_OnOpenHandler,method,private static int _m_OnOpenHandler(IntPtr L),"[Token(Token = ""0x6001D30"")] [Address(RVA = ""0x1A30290"", Offset = ""0x1A30290"", VA = ""0x1A30290"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,34,XLua.CSObjectWrap.YouYouYouYouCanvasHelperWrap,_m_OnCloseHandler,method,private static int _m_OnCloseHandler(IntPtr L),"[Token(Token = ""0x6001D31"")] [Address(RVA = ""0x1A30478"", Offset = ""0x1A30478"", VA = ""0x1A30478"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,42,XLua.CSObjectWrap.YouYouYouYouCanvasHelperWrap,_m_OnDepthChanged,method,private static int _m_OnDepthChanged(IntPtr L),"[Token(Token = ""0x6001D32"")] [Address(RVA = ""0x1A30660"", Offset = ""0x1A30660"", VA = ""0x1A30660"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
ilspy_dummy_dll_decompile,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\il2cpp_dump\DummyDll\Assembly-CSharp.dll,50,XLua.CSObjectWrap.YouYouYouYouCanvasHelperWrap,_m_ResetDepth,method,private static int _m_ResetDepth(IntPtr L),"[Token(Token = ""0x6001D33"")] [Address(RVA = ""0x1A30874"", Offset = ""0x1A30874"", VA = ""0x1A30874"")]","DummyDll exposes signature/field shape but not the IL2CPP native method body; use as structural evidence, not algorithm proof.",algorithm_body_not_recovered_from_dummy_dll
