evidence_kind,source,target,path,component_types,active_state,rect_or_canvas,snippet,interpretation,patch_decision
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Viewport,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8079080340087784238"", ""game_object_id"": ""-3863625236343104784"", ""game_object_name"": ""Viewport"", ""script_id"": ""-7784299604066853536"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Enabled;m_GameObject;m_Name;m_Script;m_ShowMaskGraphic""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,UI_currency,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8074340171250832233"", ""game_object_id"": ""2938063278071817179"", ""game_object_name"": ""UI_currency"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text_queren,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8067749576511705451"", ""game_object_id"": ""1379931244662496729"", ""game_object_name"": ""text_queren"", ""script_id"": ""5191574263247149380"", ""kind"": ""Text"", ""keys"": ""m_Category;m_Color;m_Enabled;m_FontData;m_GameObject;m_Localization;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_Text""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,btn_show,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8060873386693758341"", ""game_object_id"": ""-5236341101107464188"", ""game_object_name"": ""btn_show"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,btn_queren,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8053989290021997888"", ""game_object_id"": ""8748269355908913574"", ""game_object_name"": ""btn_queren"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Image (1),,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8049103614986755740"", ""game_object_id"": ""4557105329027977150"", ""game_object_name"": ""Image (1)"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,bg,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8028628235639088470"", ""game_object_id"": ""-7465022017609625308"", ""game_object_name"": ""bg"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m_UseSp",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Background,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8019024899735738623"", ""game_object_id"": ""-7131763233150856530"", ""game_object_name"": ""Background"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Renderer13,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8013797326730923550"", ""game_object_id"": ""7745975005569228516"", ""game_object_name"": ""Renderer13"", ""script_id"": ""5804373309048859138"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text_num,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8010001099342242387"", ""game_object_id"": ""-2002401583210569359"", ""game_object_name"": ""text_num"", ""script_id"": ""-7978266203517415465"", ""kind"": ""Text"", ""keys"": ""m_Color;m_Enabled;m_FontData;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_Text""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Renderer49,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8009277933361526738"", ""game_object_id"": ""3215753543082735373"", ""game_object_name"": ""Renderer49"", ""script_id"": ""5804373309048859138"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text_set1,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8005870272167240310"", ""game_object_id"": ""2300963885127414928"", ""game_object_name"": ""text_set1"", ""script_id"": ""-7978266203517415465"", ""kind"": ""Text"", ""keys"": ""m_Color;m_Enabled;m_FontData;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_Text""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Renderer12,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8003762354321078437"", ""game_object_id"": ""4442929762850878114"", ""game_object_name"": ""Renderer12"", ""script_id"": ""5804373309048859138"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,im_vedio,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7999471268953655040"", ""game_object_id"": ""8509587538761334510"", ""game_object_name"": ""im_vedio"", ""script_id"": ""-6938409698251234290"", ""kind"": ""MonoBehaviour"", ""keys"": ""additiveMaterial;allowMultipleCanvasRenderers;canvasRenderers;enableSeparatorSlots;freeze;initialFlipX;initialFlipY;initialSkinName;m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarge",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text_tmp_nandu_num,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7996790143332653384"", ""game_object_id"": ""-4284752466418043719"", ""game_object_name"": ""text_tmp_nandu_num"", ""script_id"": ""-5755350681981302373"", ""kind"": ""Text"", ""keys"": ""checkPaddingRequired;m_Color;m_Enabled;m_GameObject;m_HorizontalAlignment;m_IsTextObjectScaleStatic;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_StyleSheet;m_TextStyleHashCode;m_VertexBufferAut",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,im_on,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7992265917168483851"", ""game_object_id"": ""-1668569306631552674"", ""game_object_name"": ""im_on"", ""script_id"": ""-2324043793906593294"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Checkmark,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7983653322663080592"", ""game_object_id"": ""2562605267866309684"", ""game_object_name"": ""Checkmark"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text_message,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7978778445362889911"", ""game_object_id"": ""5211986611953937469"", ""game_object_name"": ""text_message"", ""script_id"": ""-7978266203517415465"", ""kind"": ""Text"", ""keys"": ""m_Color;m_Enabled;m_FontData;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_Text""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,btn_temporary_buff,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7963612305674118365"", ""game_object_id"": ""1042351082711302837"", ""game_object_name"": ""btn_temporary_buff"", ""script_id"": ""-2324043793906593294"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,mask_notice,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7950791664996287379"", ""game_object_id"": ""5681593685591775709"", ""game_object_name"": ""mask_notice"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,SkeletonGraphic (hongdian01),,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7941411970740444939"", ""game_object_id"": ""6668041593475532076"", ""game_object_name"": ""SkeletonGraphic (hongdian01)"", ""script_id"": ""-6938409698251234290"", ""kind"": ""MonoBehaviour"", ""keys"": ""additiveMaterial;allowMultipleCanvasRenderers;canvasRenderers;enableSeparatorSlots;freeze;initialFlipX;initialFlipY;initialSkinName;m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPa",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,un_MainInterface_zhuanguang,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7939077779625707233"", ""game_object_id"": ""8773508398400228492"", ""game_object_name"": ""un_MainInterface_zhuanguang"", ""script_id"": ""-7396295067816475631"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_AnimatableProperties;m_Color;m_Enabled;m_GameObject;m_IgnoreCanvasScaler;m_IsTrail;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_Particles;m_RaycastPadding;m_RaycastTarget;m_Scale;m_Scale3D;m_Script;m_ShrinkByMaterial",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text_off,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7932612160430140606"", ""game_object_id"": ""7976057013547036725"", ""game_object_name"": ""text_off"", ""script_id"": ""-5755350681981302373"", ""kind"": ""Text"", ""keys"": ""checkPaddingRequired;m_Color;m_Enabled;m_GameObject;m_HorizontalAlignment;m_IsTextObjectScaleStatic;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_StyleSheet;m_TextStyleHashCode;m_VertexBufferAutoSizeReduct",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text_name,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7921586808545455900"", ""game_object_id"": ""-1581283951147234726"", ""game_object_name"": ""text_name"", ""script_id"": ""-7978266203517415465"", ""kind"": ""Text"", ""keys"": ""m_Color;m_Enabled;m_FontData;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_Text""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Viewport,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7900627896441584743"", ""game_object_id"": ""-7920317590879115453"", ""game_object_name"": ""Viewport"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Viewport,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7883522399568521125"", ""game_object_id"": ""895699062149949219"", ""game_object_name"": ""Viewport"", ""script_id"": ""-7784299604066853536"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Enabled;m_GameObject;m_Name;m_Script;m_ShowMaskGraphic""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,SkeletonGraphic (hongdian01),,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7880426858919813939"", ""game_object_id"": ""-3123453227284428610"", ""game_object_name"": ""SkeletonGraphic (hongdian01)"", ""script_id"": ""-6938409698251234290"", ""kind"": ""MonoBehaviour"", ""keys"": ""additiveMaterial;allowMultipleCanvasRenderers;canvasRenderers;enableSeparatorSlots;freeze;initialFlipX;initialFlipY;initialSkinName;m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastP",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,NewShow,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7879687143884116493"", ""game_object_id"": ""7420603015939627332"", ""game_object_name"": ""NewShow"", ""script_id"": ""-6938409698251234290"", ""kind"": ""MonoBehaviour"", ""keys"": ""additiveMaterial;allowMultipleCanvasRenderers;canvasRenderers;enableSeparatorSlots;freeze;initialFlipX;initialFlipY;initialSkinName;m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,im_start3,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7874161847342173779"", ""game_object_id"": ""1816688082510750442"", ""game_object_name"": ""im_start3"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,RedDot,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7872221258318862427"", ""game_object_id"": ""8599082713812629729"", ""game_object_name"": ""RedDot"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m_Us",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,wanfaBtn,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7870406640315514268"", ""game_object_id"": ""-1989194518598755751"", ""game_object_name"": ""wanfaBtn"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,im_mask,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7866657127163277566"", ""game_object_id"": ""-2778037675427710943"", ""game_object_name"": ""im_mask"", ""script_id"": ""-7784299604066853536"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Enabled;m_GameObject;m_Name;m_Script;m_ShowMaskGraphic""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7865037889663508451"", ""game_object_id"": ""863557913757643176"", ""game_object_name"": ""text"", ""script_id"": ""-7978266203517415465"", ""kind"": ""Text"", ""keys"": ""m_Color;m_Enabled;m_FontData;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_Text""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text_level_num,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7855073822951797152"", ""game_object_id"": ""-6041248253756072020"", ""game_object_name"": ""text_level_num"", ""script_id"": ""-5755350681981302373"", ""kind"": ""Text"", ""keys"": ""checkPaddingRequired;m_Color;m_Enabled;m_GameObject;m_HorizontalAlignment;m_IsTextObjectScaleStatic;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_StyleSheet;m_TextStyleHashCode;m_VertexBufferAutoSiz",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,im_bg,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7849893003438781143"", ""game_object_id"": ""353001438332471237"", ""game_object_name"": ""im_bg"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m_UseS",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,btn_qianwang,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7832576499516723639"", ""game_object_id"": ""-4869113302450049424"", ""game_object_name"": ""btn_qianwang"", ""script_id"": ""-2324043793906593294"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Renderer5,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-7822430946144712007"", ""game_object_id"": ""-6139266566179838062"", ""game_object_name"": ""Renderer5"", ""script_id"": ""5804373309048859138"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
