bundle,path_id,game_object_id,game_object_name,game_object_active,father_id,father_name,child_ids,anchor_min_x,anchor_min_y,anchor_max_x,anchor_max_y,anchored_pos_x,anchored_pos_y,size_delta_x,size_delta_y,pivot_x,pivot_y,local_pos_x,local_pos_y,local_pos_z,local_scale_x,local_scale_y,local_scale_z
download/ui/uiprefabandres/maininterface.assetbundle,4413591404619979888,7416216919566735688,SkeletonGraphic (hongdian01),False,5298015073300720713,,,0.5,0.5,0.5,0.5,0.0,0.0,33.0,32.0,0.5151515007019043,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4416951584085268321,7612258476847902746,sp_expedition,True,-4064055762651516724,,,0.5,0.5,0.5,0.5,0.5,10.0,107.0,90.0,0.5,0.5,0.0,0.0,0.0,0.8999999761581421,0.8999999761581421,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4418435024602541341,-6186054012790744579,Renderer23,False,1940689361009882882,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4418924208635237715,-1315993129005937158,text_num,False,1061094201511039461,,,0.5,0.5,0.5,0.5,0.0,0.0,40.0,30.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4420527479295269076,-1285529861422633249,btn_fanhui,True,-9167957265922100291,,-1956741601353263022,0.5,0.0,0.5,0.0,-168.0,53.0,228.0,63.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4421066571418173394,-1657554076061681423,Renderer38,False,3122424037418622381,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4423139322027542649,7065844474283182391,Content,True,-5205119580147920772,,-6784555242253848085;7429319396664970060;3593946410530986939;-5427177317845567743;6461912968298304033;-2712219505218864606,0.0,1.0,1.0,1.0,8.0,0.0,-16.0,81.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4425375617076499193,2210380455104549376,text_guan,True,4450825287609121305,,,1.0,0.5,1.0,0.5,-32.0,0.0,25.0,40.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4440926699662483566,-795649775662129765,im_qipao1,True,-2168972876104337494,,8657953224535224543;-4755132385089042776,0.5,0.5,0.5,0.5,26.0,27.299999237060547,27.0,27.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4447530895614895441,-6211232931890480826,root_red_special,True,-4581994279340905278,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4447550639742263146,-626135204296668423,chatBgImg,True,5395517689795111462,,,0.5,0.5,0.5,0.5,7.527599811553955,-0.41659998893737793,380.6160888671875,112.83509826660156,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4450825287609121305,-1719986959402886590,btn_kaiguan,True,355955097336478116,,-6693138882836788498;4425375617076499193;7099319430321510186;3572446706518235295,0.5,0.5,0.5,0.5,278.33612060546875,0.0,120.0,36.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4453444080318409705,-1063810750571899012,Renderer0,True,2275674091209698383,,,0.5,0.5,0.5,0.5,-2.1597213745117188,-1.8079452514648438,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4470621310694982238,486557238292740347,RedDot,True,1624559177700309340,,-664448254681554041,0.5,0.5,0.5,0.5,0.0,0.0,27.0,27.0,0.5,0.5,0.0,0.0,0.0,0.800000011920929,0.800000011920929,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4471321892473617406,6233382961803164013,bgBtn,True,-5356516731323519558,,3063483411794749457,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4490109291915005771,8242144233299272451,SkeletonGraphic (hongdian01),False,-6262591035557636659,,,0.5,0.5,0.5,0.5,0.0,0.0,33.0,32.0,0.5151515007019043,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4491983719836190656,1033844419715347700,RedDot,True,3383915800312315089,,-8967619348659299037,0.5,0.5,0.5,0.5,0.0,0.0,27.0,27.0,0.5,0.5,0.0,0.0,0.0,0.800000011920929,0.800000011920929,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4494837523116175113,-4934059551290664127,im_mask,True,7803194088454611896,,6470159838664975633,0.5,0.5,0.5,0.5,0.0,0.0,150.0,150.0,0.5,0.5,0.0,0.0,0.0,0.8999999761581421,0.8999999761581421,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4508198155941120747,2445175754248453681,txt_act_name,True,-5404255600438024217,,,0.5,0.5,0.5,0.5,0.0,-36.0,90.0,14.010000228881836,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4509111309169101105,-1545034430791972706,glow,True,5297989304639186265,,-8905289895394031024,0.5,0.5,0.5,0.5,-134.89999389648438,3.700000047683716,100.0,100.0,0.5,0.5,0.0,0.0,0.0,68.80500030517578,68.80500030517578,68.80500030517578
download/ui/uiprefabandres/maininterface.assetbundle,4511363853569270598,-1867978044522838470,toggle3,True,3866169621397050666,,-7748643058723455256,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4522654051267591035,1464304601864422611,p_wanfa,False,6829782875098776486,,3619342019340406236,0.5,0.5,0.5,0.5,0.0,-33.79998779296875,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4527553582643590636,7640449514136049808,im_off,True,1248986861928385883,,-3765507547768898869,0.5,0.0,0.5,0.0,0.0,-10.0,167.0,98.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4531817226741434620,2607018619479860088,im_bg,True,4970418324314902215,,,0.5,0.5,0.5,0.5,0.0,0.0,79.0,80.0,0.5,0.5,0.0,0.0,0.0,0.8999999761581421,0.8999999761581421,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4539934994494154199,-2816438481794318255,officer_show_num,True,3952437621572528735,,,0.5,0.5,0.5,0.5,-25.799999237060547,-43.099998474121094,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4541500596926227947,-4236469219681929378,btn_qianwang,False,-1708687417708810598,,-1250002383509846584;-6011417219477049460,0.5,0.5,0.5,0.5,29.399999618530273,0.20000000298023224,329.20001220703125,37.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4559353733078369093,-5352793498426996434,im_tanhao,True,4208244046362018430,,,0.0,1.0,0.0,1.0,23.0,-41.89996337890625,59.0,62.0,0.800000011920929,0.15000000596046448,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4566812790543041202,-3330548294871129948,wanfaBgImg,True,2355028112079581654,,,0.5,0.5,0.5,0.5,0.0,0.0,144.0,144.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4574049086621355740,-1120662286893843839,text_on,True,5618207365848014445,,,0.5,0.5,0.5,0.5,0.0,-1.20001220703125,160.0,30.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4586929781727467528,-474481251205830265,Renderer12,False,-1766545527926586392,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4593879884870609137,6078837968512827181,sp_camp,True,7950299754146285530,,,0.5,0.5,0.5,0.5,0.0,36.0,104.99763488769531,80.00601196289062,0.5195308327674866,0.48095589876174927,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4606067851244693671,-2611710425058347222,text_on,True,4811299621777919200,,,0.5,0.5,0.5,0.5,0.0,-1.20001220703125,160.0,30.0,0.5,0.5,0.0,0.0,0.0,-1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4614730366286292479,1357046509366955587,text_shiyong,True,-5962593012642824418,,,0.5,0.5,0.5,0.5,1.0,1.0,160.0,40.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4619865035362951332,-4995903592545360324,btn_face_item_4,True,1861898826191704551,,-1788734358886794061;-6706382009745254657;7863203795910446182;-8191190479474794544;-3089903163420534033;-4967507934085436397;-3422245255219738292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4623383093413262057,1110354124109558266,im_kai,True,-7930330962846265335,,,0.5,0.5,0.5,0.5,31.0,0.0,73.0,32.0,0.5,0.5,0.0,0.0,0.0,0.7599999904632568,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4624278114102347406,-2647323436395058353,toggle_battle_set_60,True,-7712274775158510570,,-8094660494775696453;-3475882401662875408,0.0,0.0,0.0,0.0,0.0,0.0,100.0,30.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4633266571554794787,895699062149949219,Viewport,True,-5155750984123387295,,-2821957406048891241,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4654516508991697474,-6313074656178493937,RedDot,True,2455655083926117378,,-7540992024390494615,0.5,0.5,0.5,0.5,0.0,0.0,27.0,27.0,0.5,0.5,0.0,0.0,0.0,0.800000011920929,0.800000011920929,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4668128486657868284,-7286412630860338592,btn_act,True,-2893957436677342243,,,0.5,0.5,0.5,0.5,0.0,0.0,80.0,80.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4674823173013261348,8614995212181970182,sp_maincity,True,1248986861928385883,,8442318643033921700;7949457322302364060;7135458464593526177,0.5,0.5,0.5,0.5,3.0,36.0,109.99903869628906,94.00001525878906,0.4803659915924072,0.48076653480529785,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4683043547237842668,2688159499655549720,node_negative,False,6922878451781464554,,-8768599067056989774;4926019544055020750,0.5,0.5,0.5,0.5,-227.0,213.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4695885736368790137,340810625739928399,im_guild_new,True,-5378092167677093850,,-2153531864695229137,0.5,0.5,0.5,0.5,34.0,44.0,27.0,27.0,0.5,0.5,0.0,0.0,0.0,0.699999988079071,0.699999988079071,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4696720292628568292,-546914828562249749,city_red_point,False,-3001135698830835598,,7551849288880897658;2479558360847093042,0.5,0.5,0.5,0.5,30.0,40.0,27.0,27.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4700239085922634030,-764476881523326113,toggle5,True,3866169621397050666,,-5378092167677093850,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4702396179718381985,-6441651459706012693,btn_act_4,True,-2702129779362243929,,-4749550879176329443;-2121607196021778708;2455655083926117378;-8918077397217582902;-1307339122616056899;-6953506204792773237,0.5,0.5,0.5,0.5,-100.0,-90.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4703981646425068239,-8712845916343821453,SkeletonGraphic (hongdian01),False,-2308718332704459002,,,0.5,0.5,0.5,0.5,0.0,0.0,33.0,32.0,0.5151515007019043,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4719733307146564116,290584654312959758,im_fengxian,True,-9218882134003513103,,,0.5,0.5,0.5,0.5,-144.0,-31.0,264.0,12.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4722122412667686506,1471632918470315019,p_chat_private_frame,True,-7848748669470143469,,,0.5,0.5,0.5,0.5,0.0,0.0,200.0,200.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4727047741435683615,8875567873606689909,SkeletonGraphic (hongdian01),False,5570844980550262664,,,0.5,0.5,0.5,0.5,0.0,0.0,33.0,32.0,0.5151515007019043,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4728063863774275666,4211405187702228721,txt_act_name,True,-1732933284312421217,,,0.5,0.5,0.5,0.5,0.0,-36.0,90.0,14.010000228881836,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4735293491137861404,-2587526603675741758,middle,True,-6509141362747830702,,-1793565729630654949,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4745816831090811007,-7637172886652410648,spine_root,True,-6331543869366284602,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.8999999761581421,0.8999999761581421,0.699999988079071
download/ui/uiprefabandres/maininterface.assetbundle,4752331832606293238,5779967494621594855,Renderer43,False,3122424037418622381,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4754997817200458468,7858867629901984477,text_num,True,-2400423475754272933,,,0.5,0.5,0.5,0.5,1.5,0.0,40.0,30.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4761223883841010995,5973739924339636656,toggle2,True,4991760527043193651,,-7009234093381387197;8185923956634499018;2361749976802296163;3226647769504034770;602514585199800160;-8515563796243426301,0.5,0.5,0.5,0.5,-332.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4762068937945778580,5948292768051071742,SkeletonGraphic (hongdian01),False,-7035573911186859124,,,0.5,0.5,0.5,0.5,0.0,0.0,33.0,32.0,0.5151515007019043,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4767657109391419560,1957376133643858609,SkeletonGraphic (hongdian01),False,-8927223249245901429,,,0.5,0.5,0.5,0.5,0.0,0.0,33.0,32.0,0.5151515007019043,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4770820143629459276,-5676368654453416522,fanhui_guide_shou,False,-3820167396480157270,,8881639963676581038;3122424037418622381,0.5,0.5,0.5,0.5,-188.0,-71.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4790210651240942786,863557913757643176,text,True,399672293170592329,,,0.5,0.5,0.5,0.5,8.0,2.0,160.0,30.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4793175209470996133,-4700211376614816722,bg_set2,True,2661950844424239887,,5710537173994121922;1562968168695565606;-7181321806193023735,0.5,0.5,0.5,0.5,0.0,0.0,294.0,34.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4796397779205278600,-5566001548572381927,text_off,True,5883950749648122942,,,0.5,0.5,0.5,0.5,0.0,-1.2000000476837158,160.0,30.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4803386121824778179,-1720728295328038582,text_name,True,6101057136040366033,,,0.5,0.5,0.5,0.5,0.0,0.0,36.0,40.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4806009339766910524,8499064858951870944,Text,True,6155679121026090349,,,0.0,0.0,1.0,1.0,0.0,-0.5,-20.0,-13.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4811299621777919200,-8411054837433861489,im_onLordProfile,True,6948106297738820811,,4606067851244693671,0.5,0.5,0.5,0.5,-211.0,167.0,182.35690307617188,36.0,0.5,0.5,0.0,0.0,0.0,-1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4817799507735568238,5854229399025497589,im_kuang,True,-9078646832146279541,,,0.5,0.5,0.5,0.5,0.0,0.0,200.0,200.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4819124037445857078,-3468240844043522866,toggle6,True,-8086237336721494818,,5586381430955413960;-3542802835436383425;4975218722388425263;-2442664563886683524;-6524982336280679286;8554088382836717937;1948381038355247688,0.5,0.5,0.5,0.5,498.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4819173992180542776,7724952394548743729,Background,True,7273758382973779612,,1664489732000208906;-1153052365682209512,0.0,0.5,0.0,0.5,50.0,0.0,116.0,25.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4819180499987017672,1912777633331111103,node_renwu,True,8354406432209300530,,-1141861290639510320;1163768542286382966;-8867955425087948189,0.5,0.5,0.5,0.5,87.80000305175781,137.1999969482422,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4819443047270208791,-7870001051341853349,Renderer1,False,-3554275595740588331,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4836857514725141272,-5777616770958632067,im_bg,True,-2893957436677342243,,,0.5,0.5,0.5,0.5,0.0,0.0,79.0,80.0,0.5,0.5,0.0,0.0,0.0,0.8999999761581421,0.8999999761581421,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4846822287272984156,-8213177657694209359,im_bg,True,-8868008597477657724,,,0.5,0.5,0.5,0.5,0.0,0.0,79.0,80.0,0.5,0.5,0.0,0.0,0.0,0.8999999761581421,0.8999999761581421,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4848078079332118409,-1484900651115543068,img_icon,True,-8505946626613546844,,,0.0,0.5,0.0,0.5,26.100000381469727,2.5,40.0,40.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4857107312427921663,4163637779467631735,im_guan,False,-6527990580268811134,,,0.5,0.5,0.5,0.5,-35.0,0.0,73.0,32.0,0.5,0.5,0.0,0.0,0.0,0.7599999904632568,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4864513874145482285,-1335105199281443716,left,True,-6509141362747830702,,9197987298593913703,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4898268749995599164,-4798860633271772303,im_vip_bg,True,-957505502039124638,,-4560014356866549307;-3305819930312363888;-5913865010179658834,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4912819675689674554,-6603914356686123075,text_off,True,-4795627789347214698,,,0.5,0.5,0.5,0.5,0.0,-40.0,70.0,30.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4920169945072192950,-8890192002162937898,text_set1,True,7251752860956907275,,,0.0,0.5,0.0,0.5,93.5,1.0,120.0,30.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4926019544055020750,-7197450785939764689,Text,True,4683043547237842668,,,0.5,0.5,0.5,0.5,0.0,0.0,380.0,50.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4928405771471396488,-7957668276069517461,btn_fanhui,True,3776306265504829343,,2775684454160917864,0.5,0.5,0.5,0.5,-168.5,-155.0,228.0,63.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4931415888997160304,7266091036312772423,text_tmp_message,True,-9175449438888679380,,-6650719374117714166;-6422109887094493152;7502400057504352220,0.5,0.5,0.5,0.5,321.5,-199.8000030517578,157.60000610351562,68.4000015258789,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4932985141380059340,6732773963653388720,im_fengxian2,True,3771302324040758113,,,0.5,0.5,0.5,0.5,144.0,-2.0,264.0,12.0,0.5,0.5,0.0,0.0,0.0,-1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4936122963459336956,-6952319398943700129,im_juese,True,7590681253076596013,,-7967006055144016641,0.5,0.0,0.5,0.0,0.0,151.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4940374736419295207,5933261268031254451,img_icon,True,8280375106660912517,,,0.0,0.5,0.0,0.5,26.100000381469727,2.5,40.0,40.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4940853044098671873,-8994618220874886279,Viewport,True,-6610370912035301878,,-2208969483977481988,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4961605995015323509,7789208860844877972,txt_act_name,True,2652907961449290088,,,0.5,0.5,0.5,0.5,0.0,-36.0,90.0,14.010000228881836,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4968475511971219269,-1554677917597964598,im_kai,True,7953137544459971978,,,0.5,0.5,0.5,0.5,31.0,0.0,73.0,32.0,0.5,0.5,0.0,0.0,0.0,0.7599999904632568,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4968733986243935381,4414423848447911102,im_on,True,7950299754146285530,,378974745307632259,0.5,0.0,0.5,0.0,0.0,-10.0,167.0,98.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4970418324314902215,-3603884328364220888,btn_act_8,False,-6697018699563164382,,4531817226741434620;-4422614119933997998;8041913401115622220;6480279144309511840;-3186987922348616396;-7610132468000309360,0.0,1.0,0.0,1.0,850.0,-150.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4975218722388425263,1505369518933318367,im_off,True,4819124037445857078,,-8666989276781493796,0.5,0.0,0.5,0.0,0.0,-10.0,167.0,98.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4990301152920504656,-3545382676881243917,text_baocun,True,7033825448619731151,,,0.5,0.5,0.5,0.5,-1.0,2.0,150.0,30.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4991760527043193651,672204011961894994,toogles,True,9191119088002143782,,-8806501745294808914;4761223883841010995;-4736401653624300807;8323302097355927964;5330864775075329376;3231425125581267076;1248986861928385883;-6817740168588512676;-4980703830405901743;-4172740046191606212;-4470345053676073869;5225630095779050606;-8776417527783467157,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4993572385860696740,6514670721795447346,RedDot,True,-2662249745549682047,,-1627241700273131301,0.5,0.5,0.5,0.5,-3.5999999046325684,12.899999618530273,23.0,23.0,0.5,0.5,0.0,0.0,0.0,0.6000000238418579,0.6000000238418579,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5010313088609705033,4522992948626508498,btn_act,True,3167836818120550198,,,0.5,0.5,0.5,0.5,0.0,0.0,80.0,80.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5014829196196677381,214187188597110554,im_fengxian,True,6829782875098776486,,,0.5,0.5,0.5,0.5,-144.0,-119.79998779296875,264.0,12.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5016486893132270327,-2680097217184652743,im_qipao2,False,7591293892622252672,,-915070328039405379,0.5,0.5,0.5,0.5,40.0,70.0,36.0,33.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5024020532936883477,5458357251750777817,2,True,-1760023438055909548,,,0.5,0.5,0.5,0.5,-3.5999999046325684,-65.5999984741211,100.0,100.0,0.5,0.5,0.0,0.0,0.0,65.54199981689453,65.54199981689453,65.54199981689453
download/ui/uiprefabandres/maininterface.assetbundle,5031178314584889840,7758462513704672868,btn_act,True,-5404255600438024217,,,0.5,0.5,0.5,0.5,0.0,0.0,80.0,80.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5042066032408247824,-5167024943332202910,btn_head,True,5204665116612066653,,,0.5,0.5,0.5,0.5,0.0,0.0,145.0,145.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5056987089109247377,5569775827880113993,Renderer16,False,-4598243874201664563,,,0.5,0.5,0.5,0.5,0.0,0.0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5058206024329366998,5340266275277257572,im_camp_underwear_gift,False,-935808717851147801,,8254800170464155587,0.5,0.5,0.5,0.5,27.5,39.79999923706055,27.0,27.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5058634140432625124,1995869793689695719,bg_dibu,True,3502163946692262363,,-2240525128319916493,0.5,0.5,0.5,0.5,0.0,-360.0,2500.0,48.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0
