bundle,component_path_id,game_object_id,game_object_name,script_id,text,font_size,alignment,raycast_target,color_r,color_g,color_b,color_a
download/ui/uiprefabandres/maininterface.assetbundle,1708541173605532676,5089301840846303053,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1723309102446324429,-2559938548623730230,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1737680288529030686,-5697565362855235581,text_name,-7978266203517415465,시스템,18,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1809488825805341128,-8900963993445214466,text_off,-5755350681981302373,무장 ,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1819610823305606261,-1556761135499895722,text_baocun,-5755350681981302373,저장,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1820284744839754537,-3069743592985124934,text_time,-7978266203517415465,11:26:00,20,4,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1826538969913598716,3448053851825228807,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1889729062985530078,6100890132421248635,text_off,-5755350681981302373,대 정,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1918916168854199662,5827211316784777166,txt_act_leftTime,-5755350681981302373,10:10:10,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1955026695596329008,-841665030076573394,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1967363928516198309,-5667268894720914655,text,-7978266203517415465,탭하여 계속,22,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1993100537840356201,2050117984093734304,text_fanhui,-5755350681981302373,도감,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1997644957418693845,-3709368170983147032,text_actTime,-5755350681981302373,,24.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2009338116974369872,-1120662286893843839,text_on,-5755350681981302373,무장 이미지,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2010396889390554488,8686619616004789762,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2014339370955641866,-7119749123123539974,text_off,-5755350681981302373,동맹 ,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2021558878004009752,-7332301570053424969,text_title1,-5755350681981302373,쿠폰 코드,30.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2033115754278307449,-5404332535075547773,text_tmp_zudui,-5755350681981302373,부대 개설 중,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2065951070904294560,7861665851199484432,text_set1,-7978266203517415465,배경 음악,20,3,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2103812768715243612,3625863876679466853,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2113514592662937494,1339599501297173342,text_kai,-7978266203517415465,ON,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2129893367027402585,-5447781863096329278,text,-7978266203517415465,탭하여 계속,22,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2200519986729847946,-739774170553967288,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2274607719334317502,-8847232525691174279,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2302883853893964168,6771335317813939766,text_num,-7978266203517415465,99,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2331590415046579926,822030277297649142,text_off,-5755350681981302373,대 정,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2353169876852337036,-3508196563006778016,text_name,-7978266203517415465,천하쟁패,20,3,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2375076291113936407,2210380455104549376,text_guan,-7978266203517415465,닫기,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2381210383054804207,1357046509366955587,text_shiyong,-7978266203517415465,적용 중,16,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2421168994623562607,8110162132183637052,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2449161208592732988,-2669504085166667333,text_queren,-5755350681981302373,출처,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2451930287719038441,-3662224725214948114,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2539704928449349141,9183019677871609451,text_bhll_message,-5755350681981302373,HOT 진행 중,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2560812117783934357,1927213568672909579,text_message,-7978266203517415465,동맹 가입 후 바로 400개 홍옥 무료 획득,20,4,0,0.27843138575553894,0.24313725531101227,0.2078431397676468,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2653871209655485179,-5494057412932805412,text,-5755350681981302373,확인,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2656415923922827881,-3461099738976598453,text_1,-7978266203517415465,"소중한 게임 정보를 위해 데이터연동을 권장드립니다. 사용하는 메일 주소와 비밀 번호를 입력해 주세요. 데이터 연동시, 설정하신 이메일은 노출되지 않습니다. 비밀 번호는 6~12자리로 설정해 주세요.",20,0,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2760010110110243400,4231705735427583372,text_num,-7978266203517415465,+99,28,3,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2764204697075163509,246038622818636690,text,-7978266203517415465,,20,4,0,1.0,0.9669811129570007,0.9669811129570007,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2865253671476055292,5788610858786603854,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2939825908815517174,7305323444230931808,text_tmp_message (1),-5755350681981302373,천하 쟁패 열렬히 진행 중!,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2940597352286279953,6354927500825063211,text_tmp_chengyuan,-5755350681981302373,대원 수: ,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2948046897945516968,-923206203383997592,text_wuyu,-5755350681981302373,이야기,22.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,2974615074378459401,2521803014107167352,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3004734236240850978,-3687013379981045514,text_qianghua,-5755350681981302373,서포트,26.0,2,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3013961471886434007,-5550206479805750103,text_tmp_message,-5755350681981302373,<color=#599F50>{0}시간</color>의 방치 보상을 누적했습니다. 수령하세요!,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3049370305541623329,-5379328363407262686,text_tmp_message (1),-5755350681981302373,천하쟁패 진행 중,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3121335069397749461,-8291931755945669241,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3129338827919232922,-2466256942621471669,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3140549923334480066,8202627625062689223,text_beijing,-5755350681981302373,문지기,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3152975774092550836,-4071579860983673736,text_unLockTips,-5755350681981302373,2wwwww,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3172751504594326057,7527954076965940227,text_title,-5755350681981302373,설정,30.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3238533815181045741,-6409410144359743679,text_queren,-5755350681981302373,확인,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3254271780195498366,4890618312773669379,text_name,-5755350681981302373,츠루히메,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3282704847722282954,3577759783976046276,text_tmp_message (1),-5755350681981302373,보물사냥꾼 진행 중,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3305304211651340008,893643913718280452,text,-5755350681981302373,일반 설정,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3349515491679665981,7456910039473267543,text_title,-5755350681981302373,고,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3411124726138056487,-418366252442010271,text_on,-5755350681981302373,대 정,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3452207239419729149,2370961171334398542,text_name,-5755350681981302373,특수 효과 품질,26.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3459481493570343176,-7903275700430146629,text_wanfaTips,-5755350681981302373,,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3517576923641970456,-3370744289380112837,text_set1,-7978266203517415465,음성 언어 변경,20,0,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3520089846475135275,-5815953558023932094,text_num,-7978266203517415465,50,20,3,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3537703021038719903,-5877247234605751547,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3573826417293429615,-4250581376721635161,text_guan_num,-5755350681981302373,2,28.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3589420374710585487,404934611233057979,text_shiyong,-7978266203517415465,사용 중,16,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3596140422473737642,8889540005387589298,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3680839984282145261,5261157128720721713,text_num,-7978266203517415465,+99,28,3,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3691299046859798585,8092235672866061430,txt_act_name,-5755350681981302373,옷장의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3719112378252768598,-1937010338670785580,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3768559997973738949,-5955619468029432818,text_title,-5755350681981302373,계정 ,30.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3780351232826842062,-8054169404021951880,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3804901053719442468,1515094637757893971,text_name,-7978266203517415465,시스템,18,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3943977969863172176,8777380395883009033,text_youjian,-5755350681981302373,,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,3998026351692875407,3025582206056342729,text_haoyou (1),-5755350681981302373,상점,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4036057916051507927,3269679188853907257,text_small,-5755350681981302373,국,42.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4047271992946697897,-635418476074080082,txt_act_leftTime,-5755350681981302373,10:10:10,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4068324179463690241,-5566001548572381927,text_off,-5755350681981302373,무장 이미지,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4109847289303078088,6002156102106249922,text_fanhui,-5755350681981302373,취소,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4199174567344744176,-2816438481794318255,officer_show_num,-5755350681981302373,"+10
",20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4213581009035423146,8904030895818889665,text_title,-5755350681981302373,저,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4263962541710713983,-3024126261802321382,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4341913971970687672,8954434186850425045,text_tmp_message,-5755350681981302373,<color=#599F50>{0}시간</color> 방치 보상 누적! 빨리 수령하세요~,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4353992223491964989,-1401897514360478770,txt_act_leftTime,-5755350681981302373,10:10:10,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4414705765791854497,-5319981805805051566,test_name,-5755350681981302373,,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4532184670447047875,671647325173146510,text_num,-7978266203517415465,99,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4597064876088122198,-5050999309918644687,text_num,-7978266203517415465,99,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4599784209678870789,-3622256103402489428,text_big,-5755350681981302373,전,48.0,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4656406818834685048,-7555813264443288394,text_fanhui,-5755350681981302373,취소,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4708790099955819904,-6105161941737198218,text_num,-5755350681981302373,999,24.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4774047824855211122,-5610434472521949266,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4821314536758496802,-6175129878799362794,text_name,-5755350681981302373,모험,28.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4860818453018432222,2235889287015223365,text_num,-7978266203517415465,99,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4891978149075195337,6136165481064867322,text_kai,-7978266203517415465,열기,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4990990155609086381,8561149659368592950,text,-5755350681981302373,임무,22.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5005216041756256702,-5305890895038409809,text_name,-7978266203517415465,시스템,18,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5035080593300919861,1182533870321525067,text_1,-7978266203517415465,이메일,20,3,0,0.27843138575553894,0.24313725531101227,0.2078431397676468,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5039044419737761419,3074229512200357405,text_set1,-7978266203517415465,동맹 우편,20,3,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5046196445646187920,7407220585355954507,text_num,-7978266203517415465,2021.6.1-7.1,16,0,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5047995611121187345,7668178775499440762,text_tmp_message (1),-5755350681981302373,"천하쟁패
뜨겁게 진행 중!",20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5094767843496544983,7805934585274089073,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5129814699496415320,-5471583097819019190,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5156527730587256354,3630472094520797848,text,-7978266203517415465,탭하여 계속,22,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5214737158410963764,836455085596956480,text_off,-5755350681981302373,마 을,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5220811020680094165,-6901355708932153240,text,-5755350681981302373,수령,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5274855119851085822,8976624276735503631,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5282519860984731819,-8854196726050555180,text_name,-5755350681981302373,모험,28.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5354244687440816369,5144518541600342099,txt_act_name,-5755350681981302373,옷장의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5498321106507379292,8562787331258257825,text_on,-5755350681981302373,아이콘 프레임,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5562087421765864867,-4629919051947902025,txt_act_leftTime,-5755350681981302373,10:10:10,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5641191861561699035,-5000275495191264816,text,-7978266203517415465,,20,4,0,1.0,0.9669811129570007,0.9669811129570007,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5767144020104502383,4017601424443547587,text_num,-7978266203517415465,1,20,3,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5806224610843121178,3602759129492269193,txt_act_name,-5755350681981302373,クローゼットの約束,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5838876319235362301,-8374239129144630016,text_num,-7978266203517415465,+99,28,3,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5853484538577760245,5595925147983156578,text_name,-5755350681981302373,화면 프레임 설정,26.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5860693552761195248,7417499991823863260,txt_act_leftTime,-5755350681981302373,10:10:10,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5922234982208853027,4211405187702228721,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5974763630117980081,-2529104306956994839,text_num,-7978266203517415465,+99,28,3,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6080763092956196416,6093124956331945900,text_wanfaTips,-5755350681981302373,000,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6102501445377543947,7425589153441513280,text,-7978266203517415465,New Text,18,4,0,0.19607843458652496,0.19607843458652496,0.19607843458652496,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6140769153042574221,-189526805836538566,text,-5755350681981302373,확인,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6146466143187303252,6435572421204311039,text,-5755350681981302373,임무 설명,18.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6281437685538382712,5983221704899991947,text_youjian,-5755350681981302373,      dadfadsfadsf,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6314521230353675734,7429793365333988437,text_weijiesuo,-7978266203517415465,미해제,20,4,0,0.8862745761871338,0.2705882489681244,0.2039215862751007,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6399748161028495206,8910731253140585657,text,-5755350681981302373,푸쉬 알림,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6422072023439289374,-8890192002162937898,text_set1,-7978266203517415465,개인 채팅,20,3,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6451561412797640242,-168378924471343848,txt_act_name,-5755350681981302373,옷장 속 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6468058510287199963,-3545752441958694629,text_title,-5755350681981302373,고,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6492703601902915344,-2558152898537721066,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6517490023020068477,-6036082621262113253,text_1,-7978266203517415465,워너비 얼굴 워너비 얼굴,20,4,0,0.19607843458652496,0.19607843458652496,0.19607843458652496,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6553582660566089908,-6396064382286451856,text_num,-5755350681981302373,5099만,24.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6553719533327474451,-953506933814388801,text_tmp_nandu,-5755350681981302373,난이도: ,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6606949116774976383,6273024761296430784,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6611117816126961576,8307327182772749936,text_num,-7978266203517415465,1,20,3,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6628719587475827897,-4167451348393186933,text,-7978266203517415465,탭하여 계속,22,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6630219736976811187,1800502210056752034,text_2,-7978266203517415465,[친밀도],20,4,0,0.44705885648727417,0.7725490927696228,0.03529411926865578,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6675572399670912367,-2125596245433072955,text_name,-7978266203517415465,시스템,18,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6698590838802698220,4358766163448529707,text_time,-7978266203517415465,기간:,16,0,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6712386918601976158,-3247807790458613733,text_title,-5755350681981302373,데이터 연동,30.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6757477781003812798,-2664795204961004959,p_chat_private_name,-7978266203517415465,아아아아 ,20,3,0,0.27843138575553894,0.24313725531101227,0.2078431397676468,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6781715143459593817,3866379780511732004,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6782470654324880074,4660045071576343998,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6799714340494444035,-508764795197773011,text_duihua,-7978266203517415465,차차: 너무 하잖아! 게다가 이 배는 MS 이거 밖에 없다고 뭐야뭐야뭐야,18,0,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6887591968045706857,-1402344259299138719,text_on,-5755350681981302373,마 을,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6937200455464946755,8918180520006332073,txt_act_name,-5755350681981302373,,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6979044101012215167,-4579643630075461137,text_title,-5755350681981302373,이름 변경,30.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6984997826909053595,1493929892518263742,text,-5755350681981302373,더 많은 헤드셋을 획득하세요!,18.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7027396332943009467,-5924753826158497233,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7113133980265974870,-1373016432397272794,text,-7978266203517415465,탭하여 계속,22,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7163493750623870341,-1964875015966748620,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7169664062991865874,-3767891808747950243,text_wanfaTips,-5755350681981302373,,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7226059144363469769,2445175754248453681,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7285294230046218058,7850506122048201432,txt_act_name,-5755350681981302373,옷장의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7286214307252419776,-137068472931522463,text_paihangbang,-5755350681981302373,순위,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7340059015411536760,-2487809167956589797,text_on,-5755350681981302373,동 맹,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7394630791653342251,9124936205022313351,text_name,-5755350681981302373,안나 ,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7403574300332015325,-2219652695543342022,text_tmp_message (1),-5755350681981302373,보물 상자 소녀 포획이 뜨겁게 진행 중!,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7490148270530628374,-5247421378083060640,text_off,-5755350681981302373,창고,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7594275942114094148,6098515086917437577,txt_act_leftTime,-5755350681981302373,10:10:10,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7646951693848176828,-2501870962174975777,text_name,-7978266203517415465,시스템 ,18,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7660367274985249466,6502753209649587747,text_queding,-5755350681981302373,확인,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7667294746708336078,5230044875724538083,text_2,-5755350681981302373,공지사항,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7727487722921026611,5149598096271686710,txt_taskGreenNum,-5755350681981302373,999/999,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7746313231915994686,2984524217661879110,text_num,-7978266203517415465,99,20,4,0,1.0,1.0,1.0,1.0
