id,nameKey,nameKo,rarity,rankLevel,level,levelSource,roleKey,roleKo,profession,expert,camp,isPet,modelId,modelFound,prefabId,battleActorBundle,battleActorBundleExists,battleSpineSkeletonData,battleSpineAtlas,battleSpineTexture,headSprite,headImage,headImageExists,cardImageName,cardImage,paintingImage,paintingImageName,nameSpineSkeletonData,nameSpineAtlas,nameSpineTexture,skin,skillIdList,baseHp,baseAtk,baseDef,introKey,introKo,datatableEvidence
1011,heroname_1011,이마가와 요시모토,4,2,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1011,디버프 제거・ 지속 피해,3,0,4,0,1011,True,1011,download/roleprefabsandres/battleprefabandres/1011.assetbundle,True,extracted/unity/bundles/b_934afe90f75ab03c/textassets/-5027556166330262376_1011.skel.txt,extracted/unity/bundles/b_934afe90f75ab03c/textassets/-834909590253191681_1011.atlas.txt,extracted/unity/bundles/b_934afe90f75ab03c/images/T/-4052317995170424751_1011.png,head1011,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/2256801718011041250_head1011.png,True,noalphabg_Tujian_1011,extracted/unity/bundles/b_8e37ace4d41f276c/images/S/4549299857655014869_noalphabg_Tujian_1011.png,extracted/unity/bundles/b_8e37ace4d41f276c/images/T/-2886218332049836891_Painting_1011.png,Painting_1011,extracted/unity/bundles/b_8e37ace4d41f276c/textassets/7322336089462146678_SP_heroname_1011.skel.txt,extracted/unity/bundles/b_8e37ace4d41f276c/textassets/7378118850563072266_SP_heroname_1011.atlas.txt,extracted/unity/bundles/b_8e37ace4d41f276c/images/T/-8620822828281161209_SP_heroname_1011.png,11011,1011101|1011201|1011301|1011302|1011302|1011401|1011402|1011403|1011202|1011404|1011303|1011405|1011406,909,171,125,intro1011,"화려함을 좋아하는 우아한 귀족 소녀. 예의범절을 매우 중요시 여긴다. 모든 행동에 귀족의 품격이 느껴진다. 한시, 서정가, 제기, 화려한 의복을 사랑하며 아름다운 모든 것들을 좋아한다. 모르는 사람들은 모두 그녀가 굉장히 차갑고 인정없다라 생각하지만, 사람들에게 먼저 따뜻하게 다가가는 편이다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1012,heroname_1012,사나다 유키무라,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1012,홍염 홍련・ 최고의 창,3,0,2,0,1012,True,1012,download/roleprefabsandres/battleprefabandres/1012.assetbundle,True,extracted/unity/bundles/b_07bcb1087a335dc4/textassets/6934320842760397203_1012.skel.txt,extracted/unity/bundles/b_07bcb1087a335dc4/textassets/-4870866074595009442_1012.atlas.txt,extracted/unity/bundles/b_07bcb1087a335dc4/images/T/2761761879361304528_1012.png,head1012,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-6641439433031150006_head1012.png,True,noalphabg_Tujian_1012,extracted/unity/bundles/b_80c989326f2935ed/images/S/4272563803174740252_noalphabg_Tujian_1012.png,extracted/unity/bundles/b_80c989326f2935ed/images/T/9148648887830247800_Painting_1012.png,Painting_1012,extracted/unity/bundles/b_80c989326f2935ed/textassets/-748751028054920996_SP_heroname_1012.skel.txt,extracted/unity/bundles/b_80c989326f2935ed/textassets/1461209012789408898_SP_heroname_1012.atlas.txt,extracted/unity/bundles/b_80c989326f2935ed/images/T/-3509779696638751624_SP_heroname_1012.png,11012,1012101|1012201|1012301|1012302|1012302|1012401|1012402|1012403|1012202|1012404|1012303|1012405|1012406,3180,600,438,intro1012,아름다운 자태로 붉은 꽃이 떠오르는 소녀. 거침없이 솔직하며 약간 신경질적인 모습이 있지만 전투에서는 완전히 다른 사람이 된다. 무예 훈련을 세상에서 제일 좋아한다. 강한 적을 만나면 존경심이 들고 배우려고 노력한다. 활발하고 털털한 그녀가 갑자기 냉정하게 변할 때가 있는데. 그녀의 어떤 모습이 진짜 모습일까?,DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1013,heroname_1013,이나히메,4,2,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1013,강한 생명력・ 충성형 적수,2,2,4,0,1013,True,1013,download/roleprefabsandres/battleprefabandres/1013.assetbundle,False,,,extracted/unity/bundles/b_c85cc1cd0d16d65a/images/T/-1278714048514253166_1013.png,head1013,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-4609804573229062445_head1013.png,True,noalphabg_Tujian_1013,extracted/unity/bundles/b_12593e3e8e6e2472/images/S/-5850452956245370720_noalphabg_Tujian_1013.png,extracted/unity/bundles/b_12593e3e8e6e2472/images/T/-8397437530502836414_Painting_1013.png,Painting_1013,extracted/unity/bundles/b_12593e3e8e6e2472/textassets/-1637625582472860507_SP_heroname_1013.skel.txt,extracted/unity/bundles/b_12593e3e8e6e2472/textassets/-866484428767177935_SP_heroname_1013.atlas.txt,extracted/unity/bundles/b_12593e3e8e6e2472/images/T/-5046086433756108834_SP_heroname_1013.png,11013,1013101|1013201|1013301|1013302|1013302|1013401|1013402|1013403|1013202|1013404|1013303|1013405|1013406,1005,157,157,intro1013,사람과의 소통을 어려워하는 소녀. 동물들이 그녀를 잘 따르고 좋아한다. 오랜 시간 사람들과 떨어져 자신의 속마음은 직접 만든 인형과 동물들에게 말하곤 했다. 그녀는 마음 속 깊이 말이 없는 그녀를 이해해줄 친구가 나타나면 좋겠다고 생각한다.,DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1014,heroname_1014,나오에 카네츠쿠,4,2,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1014,연속 디버프・ 필승의 무장,2,1,1,0,1014,True,1014,download/roleprefabsandres/battleprefabandres/1014.assetbundle,False,,,extracted/unity/bundles/b_f27765b908a3d26c/images/T/4107465438522876803_1014.png,head1014,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-5482544562111587057_head1014.png,True,noalphabg_Tujian_1014,extracted/unity/bundles/b_fb24cae34e8142f0/images/S/-387912962743906609_noalphabg_Tujian_1014.png,extracted/unity/bundles/b_fb24cae34e8142f0/images/T/4767114743463761637_Painting_1014.png,Painting_1014,extracted/unity/bundles/b_fb24cae34e8142f0/textassets/8780907534658668475_SP_heroname_1014.skel.txt,extracted/unity/bundles/b_fb24cae34e8142f0/textassets/6599934866755264722_SP_heroname_1014.atlas.txt,extracted/unity/bundles/b_fb24cae34e8142f0/images/T/8240391033864608306_SP_heroname_1014.png,11014,1014101|1014201|1014301|1014302|1014302|1014401|1014402|1014403|1014202|1014404|1014303|1014405|1014406,1005,157,157,intro1014,천진난만하고 호기심이 가득한 천재소녀(학자). 우에스기 겐신의 부하이다. 어릴 때부터 끊임없이 다른 세계의 사물에 대한 호기심과 배움의 욕구가 강했다. 타고난 천재성으로 그녀를 둘러싼 사건들을 다양한 방법으로 해결했다. 겐신 대인에게 입은 은혜를 갚기 위해 그녀는 각지를 여행다니며 얻은 지식으로 겐신 대인을 보필했다.,DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1015,heroname_1015,예카테리나,5,2,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1015,얼음여왕・ 전체 동결,2,1,3,0,1015,True,1015,download/roleprefabsandres/battleprefabandres/1015.assetbundle,True,extracted/unity/bundles/b_850fa21ff2b979fa/textassets/-3912858176930735894_1015.skel.txt,extracted/unity/bundles/b_850fa21ff2b979fa/textassets/2539967351944583652_1015.atlas.txt,extracted/unity/bundles/b_850fa21ff2b979fa/images/T/-8466069728850030047_1015.png,head1015,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/3252016836722931526_head1015.png,True,noalphabg_Tujian_1015,extracted/unity/bundles/b_0b38505cd2a9537b/images/S/3883546805634221719_noalphabg_Tujian_1015.png,extracted/unity/bundles/b_0b38505cd2a9537b/images/T/6920344894968110675_Painting_1015.png,Painting_1015,extracted/unity/bundles/b_0b38505cd2a9537b/textassets/-5383476610883063150_SP_heroname_1015.skel.txt,extracted/unity/bundles/b_0b38505cd2a9537b/textassets/2614702800249948343_SP_heroname_1015.atlas.txt,extracted/unity/bundles/b_0b38505cd2a9537b/images/T/-3505940980124962571_SP_heroname_1015.png,11015,1015101|1015201|1015301|1015302|1015302|1015401|1015402|1015403|1015202|1015404|1015303|1015405|1015406,3516,549,549,intro1015,"얼음처럼 차갑고, 내리는 눈처럼 고요한 소녀. 곰과 눈사람이 그녀의 친구다. 처음 그녀를 보면 콧대 높은 도도한 미녀라고 생각할 수 있다. 하지만 사실 그녀는 자신의 감정 표현에 서툰 것 뿐이었고, 다른 사람의 시선을 의식하지 않을 뿐이었다. 그녀와 같이 술을 마시고 이야기 하다보면 굉장히 따뜻한 사람이라는 것을 알 수 있다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1016,heroname_1016,오다 노부나가,5,2,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1016,최강의 화력・ 일기당천,3,0,1,0,1016,True,1016,download/roleprefabsandres/battleprefabandres/1016.assetbundle,False,,,extracted/unity/bundles/b_f60663d1152f5032/images/T/5338068135786893745_1016.png,head1016,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/8068261861711622735_head1016.png,True,noalphabg_Tujian_1016,,extracted/unity/bundles/b_f60663d1152f5032/images/T/5338068135786893745_1016.png,1016,,,,11016,1016101|1016201|1016301|1016302|1016302|1016401|1016402|1016403|1016202|1016404|1016303|1016405|1016406,3180,600,438,intro1016,"사소한 일에 구애받지 않는 자유로운 소녀. 무서운 결단력을 지니고 있지만, 세상 일에는 무관심하다. 그녀에 대해 매우 오만방자하다고 생각하지만 그건 그녀의 깊은 뜻을 모르는 사람들이었다. 뛰어난 지식으로 세상을 변화시키려는 대의를 품고 있다. 구름 위의 달과 같고, 고고함이 꽃과 같은 그녀 역시 간혹 사람들을 무시하긴 하지만 그런 그녀를 누가 탓할까.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1017,heroname_1017,나폴레옹,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1017,치명타 디버프・ 디버프 여왕,2,2,4,0,1017,True,1017,download/roleprefabsandres/battleprefabandres/1017.assetbundle,False,,,extracted/unity/bundles/b_2b7da5bbf7c00333/images/T/-7149713645333893858_1017.png,head1017,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/4439982453679893334_head1017.png,True,noalphabg_Tujian_1017,,extracted/unity/bundles/b_2b7da5bbf7c00333/images/T/-7149713645333893858_1017.png,1017,,,,11017,1017101|1017201|1017301|1017302|1017302|1017401|1017402|1017403|1017202|1017404|1017303|1017405|1017406,3516,549,549,intro1017,"직설적이고 솔직한 여황제. 자신의 야망을 숨기지 않는다. 칭찬과 욕을 할 때도 매우 직설적이다. 벌을 내릴 때도, 절대 차별하지 않는다. 아담한 체형으로 사람들을 괴롭히는 것을 좋아한다. ""지금까지 느껴본 바를 말해봐? 아파?""",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1018,heroname_1018,모리 모토나리,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1018,반사 회복・ 전의 통제,1,0,1,0,1018,True,1018,download/roleprefabsandres/battleprefabandres/1018.assetbundle,True,extracted/unity/bundles/b_726462f8cf8fbf6d/textassets/-2789537563956270230_1018.skel.txt,extracted/unity/bundles/b_726462f8cf8fbf6d/textassets/-9092588163400237904_1018.atlas.txt,extracted/unity/bundles/b_726462f8cf8fbf6d/images/T/9090163800629122978_1018.png,head1018,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-205913501194365968_head1018.png,True,noalphabg_Tujian_1018,extracted/unity/bundles/b_786c07b9aba1cc79/images/S/796743754442239072_noalphabg_Tujian_1018.png,extracted/unity/bundles/b_786c07b9aba1cc79/images/T/-1523071357300023833_Painting_1018.png,Painting_1018,extracted/unity/bundles/b_786c07b9aba1cc79/textassets/8882323097912084601_SP_heroname_1018.skel.txt,extracted/unity/bundles/b_786c07b9aba1cc79/textassets/3202365078398340730_SP_heroname_1018.atlas.txt,extracted/unity/bundles/b_786c07b9aba1cc79/images/T/-3197881367091464544_SP_heroname_1018.png,11018,1018101|1018201|1018301|1018302|1018302|1018401|1018402|1018403|1018202|1018404|1018303|1018405|1018406,4017,660,498,intro1018,"오랫동안 동생들을 돌봐왔던 부드러운 카리스마를 지닌 소녀. 동생들과 같이 살다 나중에 어쩔 수 없이 헤어지게 되어 가족에 대한 그리움이 나날이 커져만 갔다. 필요한 누군가에게 다시 믿음직한 언니나 누나가 되고 싶어 한다. 그녀의 ""가족""이 된 친구를 괴롭히는 악당들의 말로는 처참했으며, 아무도 살아남지 못했다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1019,heroname_1019,아케치 미츠히데,5,2,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1019,복수의 힘・ 스킬 증가,3,0,2,0,1019,True,1019,download/roleprefabsandres/battleprefabandres/1019.assetbundle,True,extracted/unity/bundles/b_8184aa7ab6bd64df/textassets/-1577089919234725605_1019.skel.txt,extracted/unity/bundles/b_8184aa7ab6bd64df/textassets/8900245122742901712_1019.atlas.txt,extracted/unity/bundles/b_8184aa7ab6bd64df/images/T/-6720873753781286575_1019.png,head1019,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-5027644944588206291_head1019.png,True,noalphabg_Tujian_1019,,extracted/unity/bundles/b_b105a3462c5b6434/images/T/8067929478516375557_1019.png,1019,,,,11019,1019101|1019201|1019301|1019302|1019302|1019401|1019402|1019403|1019202|1019404|1019303|1019405|1019406,3180,600,438,intro1019,"차갑고 사나운 성격과 달리 엄청난 미모를 가진 소녀. 그녀는 검집 속의 검처럼 얌전해 보이지만, 날이 날카롭게 선 서릿한 칼날의 기운이 느껴진다. 그러다보니 약간 극단적인 성격이지만 이는 누군가의 관심과 따뜻함을 받지 못했을 경우에만 해당한다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1020,heroname_1020,혼다 타다카츠,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1020,화실겸비의 용사・ 최강자,3,0,1,0,1020,True,1020,download/roleprefabsandres/battleprefabandres/1020.assetbundle,False,,,extracted/unity/bundles/b_1573200cb38252a3/images/T/4845251612996133369_1020.png,head1020,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/8933975990423622941_head1020.png,True,noalphabg_Tujian_1020,,extracted/unity/bundles/b_1573200cb38252a3/images/T/4845251612996133369_1020.png,1020,,,,11020,1020101|1020201|1020301|1020302|1020302|1020401|1020402|1020403|1020202|1020404|1020303|1020405|1020406,3180,600,438,intro1020,"꽃 속의 용과 같은 소녀. 부친의 가르침을 받으며, 어렸을 때부터 그녀는 강해져야 한다는 강박 관념이 있었다. 그러다 보니, 모든 순간에 그녀는 항상 강자였다. 하지만 그녀는 자신의 강함을 무기삼아 나쁜 짓을 일삼는 악인이 되지 않았다. 그저 자신이 행복하다면, 그 행복을 남에게도 나눠주고 싶은 사람이다. 하지만 자신의 ""독특한 유혹 방식""에는 크게 자각이 없는 듯 했다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1021,heroname_1021,다케다 신겐,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1021,가이의 호랑이・ 난공불락,1,0,2,0,1021,True,1021,download/roleprefabsandres/battleprefabandres/1021.assetbundle,True,extracted/unity/bundles/b_ebb88319936c68ed/textassets/6634514941730684331_1021.skel.txt,extracted/unity/bundles/b_ebb88319936c68ed/textassets/-9025080824962355356_1021.atlas.txt,extracted/unity/bundles/b_ebb88319936c68ed/images/T/7735240638523062469_1021.png,head1021,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/8279496497766695027_head1021.png,True,noalphabg_Tujian_1021,extracted/unity/bundles/b_73b7165f5d052fab/images/S/-3471995900113322287_noalphabg_Tujian_1021.png,extracted/unity/bundles/b_73b7165f5d052fab/images/T/6559007415011950285_Painting_1021.png,Painting_1021,extracted/unity/bundles/b_73b7165f5d052fab/textassets/3498306410794878650_SP_heroname_1021.skel.txt,extracted/unity/bundles/b_73b7165f5d052fab/textassets/-5607611311608401693_SP_heroname_1021.atlas.txt,extracted/unity/bundles/b_73b7165f5d052fab/images/T/4742641054463233222_SP_heroname_1021.png,11021,1021101|1021201|1021301|1021302|1021302|1021401|1021402|1021403|1021202|1021404|1021303|1021405|1021406,4017,660,498,intro1021,"작고 앙증맞은 로리스타일의 소녀. 사람들의 사랑을 듬뿍 받는 편이다. 하지만 그녀 자신은 그런 취급을 받는 것을 싫어했다. 간혹 그녀가 귀여운 협박을 할 때, 반드시 자신을 ""신적벽대의 수장""이라 말하는 버릇이 있다. 마을 어린 아이들의 절반이 그녀를 따른다. ""어이어이! 이번엔 반드시 잔소리 아줌마 겐신에게 내가 얼마나 대단한지 보여주겠어!""",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1022,heroname_1022,우에스기 겐신,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1022,에치고의 용・ 전의 통제,2,1,3,0,1022,True,1022,download/roleprefabsandres/battleprefabandres/1022.assetbundle,True,extracted/unity/bundles/b_47975a35b72d926a/textassets/-83158419620105657_1022.skel.txt,extracted/unity/bundles/b_47975a35b72d926a/textassets/-3046027425132770993_1022.atlas.txt,extracted/unity/bundles/b_47975a35b72d926a/images/T/6444957784540116365_1022.png,head1022,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-6539819989307628929_head1022.png,True,noalphabg_Tujian_1022,extracted/unity/bundles/b_ac3a8fa402d6627c/images/S/-884936683073031979_noalphabg_Tujian_1022.png,extracted/unity/bundles/b_ac3a8fa402d6627c/images/T/8967361819342153151_Painting_1022.png,Painting_1022,extracted/unity/bundles/b_ac3a8fa402d6627c/textassets/-843864099366564789_SP_heroname_1022.skel.txt,extracted/unity/bundles/b_ac3a8fa402d6627c/textassets/1729142346999189937_SP_heroname_1022.atlas.txt,extracted/unity/bundles/b_ac3a8fa402d6627c/images/T/5592153885702935603_SP_heroname_1022.png,11022,1022101|1022201|1022301|1022302|1022302|1022401|1022402|1022403|1022202|1022404|1022303|1022405|1022406,3516,549,549,intro1022,"과묵하지만 사람들을 도와주는 것을 좋아하는 착한 소녀. 티를 내지 않고 묵묵히 어려운 사람들에게 도움의 손길을 내민다. 그러다보니 사람들은 그런 그녀를 믿고 따른다. 거절하는 것을 두려워해서 그런 거라 말하는 사람도 있지만, 이는 정의롭고 고집스러운 성격때문이다. 간혹 그녀가 잔소리를 하게 만드는 상황이 종종 일어났고, 그러다보니 잔소리 아줌마라는 별명을 가지게 된다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1023,heroname_1023,도쿠가와 이에야스,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1023,통제 저항・ 불멸지신,1,0,1,0,1023,True,1023,download/roleprefabsandres/battleprefabandres/1023.assetbundle,True,extracted/unity/bundles/b_8b11e6df2a5d7c82/textassets/7930385693439123061_1023.skel.txt,extracted/unity/bundles/b_8b11e6df2a5d7c82/textassets/-5457890521698375708_1023.atlas.txt,extracted/unity/bundles/b_8b11e6df2a5d7c82/images/T/-7983974769571535797_1023.png,head1023,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-2107425360874725368_head1023.png,True,noalphabg_Tujian_1023,extracted/unity/bundles/b_728ad46b730fae9b/images/T/3359525027673009809_noalphabg_Tujian_1023.png,extracted/unity/bundles/b_728ad46b730fae9b/images/T/6186408371455398390_Painting_1023.png,Painting_1023,extracted/unity/bundles/b_728ad46b730fae9b/textassets/993183028383984134_SP_heroname_1023.skel.txt,extracted/unity/bundles/b_728ad46b730fae9b/textassets/-2627240787911045748_SP_heroname_1023.atlas.txt,extracted/unity/bundles/b_728ad46b730fae9b/images/T/-2630154948953931346_SP_heroname_1023.png,11023,1023101|1023201|1023301|1023302|1023302|1023401|1023402|1023403|1023202|1023404|1023303|1023405|1023406,4017,660,498,intro1023,"항상 잘 웃고 밝은 소녀. 느긋한 성격으로 항상 웃고 있어 좀처럼 감정을 드러나지 않는 편이다. 하지만 그녀는 자신의 인생의 뚜렷한 목표가 없기 때문에 간혹 그녀의 눈빛이 황망해져 보일 때가 있다. 그러다보니 다른 사람들의 꿈과 목표를 참고하기도 한다. 방향치라서 길을 잃는 경우가 종종 있다. 하지만 적 앞에서는 완전히 다른 사람이 되며, 엄청난 공격력을 자랑한다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1024,heroname_1024,미나모토노 요시츠네,5,4,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1024,핵심 무장・ 뒷열 방패,2,1,2,0,1024,True,1024,download/roleprefabsandres/battleprefabandres/1024.assetbundle,True,extracted/unity/bundles/b_976c13421428f63f/textassets/7330500364202978415_1024.skel.txt,extracted/unity/bundles/b_976c13421428f63f/textassets/-3167321829967480830_1024.atlas.txt,extracted/unity/bundles/b_976c13421428f63f/images/T/7731068198778007185_1024.png,head1024,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-6108040565137191239_head1024.png,True,noalphabg_Tujian_1024,extracted/unity/bundles/b_a6f8c9bb4ea14f6b/images/S/7475775750009713769_noalphabg_Tujian_1024.png,extracted/unity/bundles/b_a6f8c9bb4ea14f6b/images/T/-3804538520056227676_Painting_1024.png,Painting_1024,extracted/unity/bundles/b_a6f8c9bb4ea14f6b/textassets/8501851974639854971_SP_heroname_1024.skel.txt,extracted/unity/bundles/b_a6f8c9bb4ea14f6b/textassets/3566728452021497475_SP_heroname_1024.atlas.txt,extracted/unity/bundles/b_a6f8c9bb4ea14f6b/images/T/925365465277122882_SP_heroname_1024.png,11024,1024101|1024201|1024301|1024302|1024302|1024401|1024402|1024403|1024202|1024404|1024303|1024405|1024406,3516,549,549,intro1024,「이도류의 검사」의 호탕하고 정의로운 소녀. 여성스러운 외모와 달리 믿음직스러운 사람이다. 대장의 기운과 통솔력이 남달랐다. 강한 수련을 통해서 쌓은 결과물일까... 어쨌든 어디를 가나 그녀를 믿고 따르는 부하들이 늘 있다.,DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1025,heroname_1025,다테 마사무네,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1025,폭력의 극치・ 용맹무적,3,0,1,0,1025,True,1025,download/roleprefabsandres/battleprefabandres/1025.assetbundle,True,extracted/unity/bundles/b_92993d17c0735fa5/textassets/-4497551891938121692_1025.skel.txt,extracted/unity/bundles/b_92993d17c0735fa5/textassets/-3589734789340484196_1025.atlas.txt,extracted/unity/bundles/b_92993d17c0735fa5/images/T/-5553829431682220004_1025.png,head1025,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/186297442091697906_head1025.png,True,noalphabg_Tujian_1025,,extracted/unity/bundles/b_d58284fd8b38ba79/images/T/5569709236752853269_1025.png,1025,,,,11025,1025101|1025201|1025301|1025302|1025302|1025401|1025402|1025403|1025202|1025404|1025303|1025405|1025406,3180,600,438,intro1025,"애꾸눈의 시크한 소녀. 그녀가 쓰고 있는 안대는 그녀의 인격 전환 버튼이다. 안대를 하고 있을 때의 그녀는 항상 자신감이 가득 찼으며, 자신이 바로 하늘이 선택한 사람이라며, 말도 안 되는 예언을 하는 둥, 약간의 중2병 행동을 한다. 예언들이 다 맞지는 않았지만, 그녀는 자신의 예언을 믿는다. 안대를 벗으면 그녀는 갑자기 내성적이고 겁쟁이가 된다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1026,heroname_1026,다치바나 긴치요,5,4,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1026,뇌신의 보호・ 번개 디버프,3,0,3,0,1026,True,1026,download/roleprefabsandres/battleprefabandres/1026.assetbundle,False,,,extracted/unity/bundles/b_bdb118e468398b08/images/T/-6242712500510257702_1026.png,head1026,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-3265692010036203267_head1026.png,True,noalphabg_Tujian_1026,,extracted/unity/bundles/b_bdb118e468398b08/images/T/-6242712500510257702_1026.png,1026,,,,11026,1026101|1026201|1026301|1026302|1026302|1026401|1026402|1026403|1026202|1026404|1026303|1026405|1026406,3180,600,438,intro1026,"다치바나 도세츠의 여동생이다. 도세츠와 마찬가지로 소박하고 천진난만한 성격의 소유자이며, 언니를 잘 따르며 대단한 사람이라고 믿는다. 도세츠의 말이 곧 긴치요의 법. 언니의 ""가르침""아래 조금 상식 밖으로 엉뚱한 행동을 하며, 남을 괴롭히는 고문법에 대해 연구하는 악독한 취미가 있다. 그녀의 귀여운 외모에 속아서는 안 된다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1027,heroname_1027,다치바나 도세츠,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1027,뇌신의 강림・ 전체 통제,1,0,4,0,1027,True,1027,download/roleprefabsandres/battleprefabandres/1027.assetbundle,False,,,extracted/unity/bundles/b_f138e791e4332b7c/images/T/1058347452977688469_1027.png,head1027,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/7324680795800716506_head1027.png,True,noalphabg_Tujian_1027,,extracted/unity/bundles/b_255f3c2f548b9c6d/images/T/6406874220938361719_Painting_1027.png,Painting_1027,,,,11027,1027101|1027201|1027301|1027302|1027302|1027401|1027402|1027403|1027202|1027404|1027303|1027405|1027406,4017,660,498,intro1027,  강박증 말기의 완벽을 추구하는 소녀. 자신이 정한 규칙을 엄격하게 지키려고 한다. 예를 들어 밤샘은 건강에 안 좋기 때문에 일찍 자고 일찍 일어나는 규칙적인 생활을 한다. 그녀는 왼손잡이로 모든 소지품은 왼쪽에 둔다. 그리고 사용한 물건은 원래 자리로 되돌려둔다. 생각보다 단순한 소녀로 모든 일을 글자 그대로 이해한다. 속에 담긴 의미에 대해서는 잘 모른다. 그래서 남들이 놀리거나 거짓말을 해도 간파하지 못 한다.\n,DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
