bundle,component_path_id,game_object_id,game_object_name,script_id,sprite_ref,material_ref,raycast_target,maskable,image_type,preserve_aspect,fill_method,fill_amount,color_r,color_g,color_b,color_a
download/ui/uiprefabandres/maininterface.assetbundle,-869402899514319347,7016226415507377111,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,-862322929593533658,7795562433538303856,warn_item1,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,-819030756249536916,-5651415655247938121,im_bg,-7030229213176759517,1:-1182126779076344239,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-788504171360921965,-8786651459083853759,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,-782634663664592687,-1374168847233985847,select_num_img,1242602534869556086,3:-22894809569072981,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-770348046705629891,-4181358175899957627,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-750663996965643957,5777327454696535126,im_jiantou,-7030229213176759517,1:7539087557824882562,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-732873437702264948,8973121217526890602,im_redpoint_haoyou,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-725326501819767552,-5572058928081997406,bg,-7030229213176759517,3:6773407288378370059,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-722063776763975383,-144504288538614471,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-717859139726739758,-7307899344104533319,btn_apple,-7030229213176759517,40:3764855017595468435,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-701381699694482130,19048733057950611,im_bg,-7030229213176759517,1:-1182126779076344239,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-697018931509516213,-4934059551290664127,im_mask,-7030229213176759517,1:-8484185493004443083,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-657903608258767910,-4509839485720886179,bg_juntuan,-7030229213176759517,1:8289117381427851916,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-653754169402288694,-4455851631831179517,icon,-7030229213176759517,3:8724844157043121254,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-628511326986356320,556402274423364601,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-627729199125188604,-2662752681739079720,im_qipao2,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-613272123206612432,-3260713291929958671,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-557720781255549197,8978873834852375592,im_zhuangshi,-7030229213176759517,3:7073782107816661200,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-533594155363116604,3157260367529092858,boxcollider,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,-477544921971589321,1021087698472408124,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,-469630930395307805,7652266912720848910,im_redpoint_line,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-443561076815290829,4019235932241942827,p_download_redpoint,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-434221621637354569,-6337478912405604809,bg_kaiguan,-7030229213176759517,8:430237908708297658,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-427974577326143237,5921323659291568582,bg_kaiguan,-7030229213176759517,8:430237908708297658,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-420766415918107132,7632541445361125350,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,-420561978759475779,8344497915220654572,im_qipao2,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-399590028251822145,-2798617431254423713,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,-397344786847612203,3913796529839202061,btn_baocun,-7030229213176759517,8:8764589017035742242,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-364660450123656091,-2332838646239422405,select_num_bg,-7030229213176759517,1:-5782053865051247796,0,0,1,0,0,4,1.0,0.9137255549430847,0.38431376218795776,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-336589682573171369,5854229399025497589,im_kuang,1242602534869556086,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-331527092276821514,-2888982584742321228,im_bg,-7030229213176759517,1:-1182126779076344239,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-329158412990049542,-5223278948781570058,im_shiyongzhong,-7030229213176759517,3:-7520009888107969166,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-329088223801697912,-8925271161662599302,bg_diban,-7030229213176759517,1:3559619696163231748,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-322974476938415442,418611519063303546,im_tanhao,-7030229213176759517,3:-694878043922505322,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-294633700320343352,-5499067917129208222,bg_dibu,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47843137383461
download/ui/uiprefabandres/maininterface.assetbundle,-289351127479975012,-8352536830731359130,bg_name,1242602534869556086,42:-2512321741831424404,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-282045640208675396,-2076010958768964327,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-261007152944505285,-3121616507368381086,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-235463693533317196,8918231018075800136,im_off,-7030229213176759517,43:-7560261533985906175,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-232690637666042867,-5230080826173605218,paihangbang_Btn,-7030229213176759517,1:6617065208850742552,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-228207744144538660,-1535496003749820388,im_off,-7030229213176759517,8:-6699997136965935691,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-226159773088563003,4949423071784287588,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-222684457554406511,-9129557366874932922,btn_jiantou2,-7030229213176759517,1:504898600118097118,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-204687732444730507,6155970511913901016,im_guan,-7030229213176759517,8:8567226860985364068,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-195292903270259050,-5404237513680113281,im_qipaofast,-7030229213176759517,3:912107808622036093,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-187452769781070743,-1558371420794582439,Handle,-7030229213176759517,8:-3346286593782526508,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-186653550409074027,7584852472599891880,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-153043157195285030,884482830378482431,im_tanhao,-7030229213176759517,3:-2369374275481710243,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-125396731594244810,-5340728040411018207,Viewport,-7030229213176759517,-2320101112833093935,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-122864549826552932,-4429189176529814571,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-101738072859846391,-3209812183815710162,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-74008608286736047,4984297371253449427,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-72535238327695952,8722396124062621871,btn_show_fanhui,-7030229213176759517,8:-484562080628181104,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-72195731941853387,-3134070533376690974,bg_jieshao,-7030229213176759517,3:2553347058632071915,0,0,1,0,0,4,1.0,1.0,1.0,1.0,0.6980392336845398
download/ui/uiprefabandres/maininterface.assetbundle,-63698543948728729,4049514948649316261,im_youjian_bg,-7030229213176759517,11:-4321217211312616168,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-42392080623388895,-980218158929038711,im_bg,-7030229213176759517,1:-1182126779076344239,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-29073186499453630,-1719986959402886590,btn_kaiguan,-7030229213176759517,8:430237908708297658,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,31183109406757914,5665041054821263364,warn_item2,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,40617338008415379,-1285529861422633249,btn_fanhui,-7030229213176759517,8:1154577011564608905,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,44095518710012410,-1331647980945086717,bg_mohuzhezhao,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47058823704719543
download/ui/uiprefabandres/maininterface.assetbundle,54435373627962896,375909949549776367,test_BG,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,55922382181757865,895699062149949219,Viewport,-7030229213176759517,-2320101112833093935,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,90351113586645412,4324639975114061454,boxcollider,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,107297940078614770,1033844419715347700,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,168834190901158758,7921949468071615113,im_qipao2,-7030229213176759517,1:8310869441475037279,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,204079044168818836,1854628150928533801,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,245007675492799603,-1458867349109907223,boxcollider,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,266407788741118905,2552115491841143847,wuyu_Btn,-7030229213176759517,1:6617065208850742552,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,299782992412486600,-5874943903224620279,btn_1,-7030229213176759517,8:3133559700552656058,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,309288685781546675,5513443417071682125,bg_mohuzhezhao,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47058823704719543
download/ui/uiprefabandres/maininterface.assetbundle,318019805444019064,-266718226493895911,im_dot,-7030229213176759517,1:-2271749065223651739,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,338875705855130851,5047004975876746154,im_renwu,-7030229213176759517,3:-1041228431721065888,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,344704633362229753,2303519005496057846,quest_complete_tips,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,352229421900180729,-2631915569429983280,bg_name,1242602534869556086,42:-2512321741831424404,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,370159722657938730,-8945935372421866104,Image,-7030229213176759517,11:-1297571807784019824,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,376857842211763437,817401010692834811,im_guan,-7030229213176759517,8:-1026313465074516684,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,396667880062918743,4732868261449856579,bg_kaiguan,-7030229213176759517,8:430237908708297658,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,397188985636848311,8069430998947387068,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,412717352424886136,6930650372793848727,warn_icon,1242602534869556086,11:-3463130419380364082,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,423448195858990662,-7778800869451943820,input_1,-7030229213176759517,1:5486019642746247449,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,491121714910596579,3436721833545293596,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,497040208954264712,2998948328900283258,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,501605362121269429,-1216535655237993677,im_mask,-7030229213176759517,1:-8484185493004443083,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,501753857930769425,-868691960000417155,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,503599296555418771,8821247914385021378,bg_name,1242602534869556086,42:-2512321741831424404,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,536180154065619477,-1250249229300163010,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,552223585443628590,-3529859100720698341,im_mask,-7030229213176759517,1:-8484185493004443083,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,639139007757500737,-3270285193399888657,im_dot3,-7030229213176759517,1:-2271749065223651739,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,649891155185714519,-3724012037472232705,im_xuanzhong,-7030229213176759517,1:-3341524470259435328,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,659152230396061127,4702125302364060097,im_1,-7030229213176759517,3:-1694954021030037126,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,659269113176872979,-7571833000352612256,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,667491123342818478,-5785883839020579694,Image,-7030229213176759517,1:-2009262604407475877,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,724043177368532570,1104325277182087006,warn_item3,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,750576957783304528,3005640619839704814,bg_ditu,-7030229213176759517,3:-3583236969578776251,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,763377105607293292,1471216807659520149,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,767609940416761025,-6552692143625069380,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,792636611744804321,1411326797387491975,but_mask,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,797885220771815422,-2553354194769653034,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,821238039042960535,6517116752395716137,festival,-7030229213176759517,50:-988286642571662103,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,824539044862475315,3812966725908027347,warn_bg,-7030229213176759517,11:469540964723321015,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,837594327289951191,-3330548294871129948,wanfaBgImg,1242602534869556086,11:-1459155864645330874,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,843061281501322132,-8492711179860787912,btn_head,1242602534869556086,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,873095286350728436,-7284999633682226020,im_lover2,1242602534869556086,36:-6076515594254935550,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,894683141212511560,5477300934792513717,im_camp_new,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,901516929231045914,-6797544053280502647,im_bg,-7030229213176759517,1:-1182126779076344239,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,975500412906767799,6069286315854834525,wanfaBtn,-7030229213176759517,1:6617065208850742552,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,986318517247759899,-7377872399242340851,im_fengxian3,-7030229213176759517,1:-2700720894813267555,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1000765467955029774,1450446667731830078,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1004426526886521522,668805896623954171,im_lover2,1242602534869556086,36:-6076515594254935550,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1027954172373685858,-634084723076823165,im_qipao1,-7030229213176759517,1:7394082491903213668,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1047998677204417390,-7254246642412957990,im_mask,-7030229213176759517,1:-8484185493004443083,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1056190770536175866,-2924228363534865010,im_new,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1077415355012033400,-2999821594012199392,funhandbook_Btn,-7030229213176759517,1:6617065208850742552,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1131542411069720427,4137705217470995931,im_sakura,-7030229213176759517,3:-8178087875487514516,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1172011856382649844,-1009228181495718365,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1176122563545902505,5241932117497468386,btn_jia,-7030229213176759517,1:3120295196096261319,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1188037556814337227,-8288604489780378056,im_vip,-7030229213176759517,3:4541435469818242821,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1201450214509585886,-1729151949316752620,pop_Content,-7030229213176759517,34:4153983516096517785,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1202012103716126377,-8105474580079035630,im_round,-7030229213176759517,1:-6190256265202697880,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1220023314198509377,7694152069340704132,bg_dibu,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47843137383461
download/ui/uiprefabandres/maininterface.assetbundle,1233286264100768075,3929563049180799587,Background,-7030229213176759517,3:-7186694216102560811,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1242489949724966529,-8977503048683810670,im_bg,-7030229213176759517,1:-1182126779076344239,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1252114532738025250,-508724048726302487,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1255125672154996105,-2619213493907848061,Sound_button,1242602534869556086,1:6617065208850742552,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1285003832330813009,260270960241352397,youjian_Btn,-7030229213176759517,1:6617065208850742552,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1295819629099835938,2325243621332004607,qipao,-7030229213176759517,1:-6183891200660976944,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1298566366387750552,2704669275631118694,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1305899915610311998,4727430061375702096,im_fengxian3,-7030229213176759517,1:-2700720894813267555,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1351444076152444293,869392885159435683,btn_huodong3,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,1386239185176999090,-5552303931460176018,im_funhandbook_bg,-7030229213176759517,11:-4321217211312616168,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1408375566734803783,-7880255958848255339,im_bg,-7030229213176759517,1:-1182126779076344239,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1411642146765354568,-309653150013598193,im_mask,-7030229213176759517,1:-8484185493004443083,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1413040984461586490,7758462513704672868,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,1414481202994531599,4304212929123194707,wanfaBtn,-7030229213176759517,1:6617065208850742552,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1451582001662149015,-9123751693895541893,bg_kaiguan,-7030229213176759517,8:430237908708297658,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1453180842731294398,5820774728273909462,UI_currency,-7030229213176759517,1:-4050184130424741625,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1455714614852124161,-7003145652850061774,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1471349073125582644,-4180816360158617999,duihao,-7030229213176759517,1:-4466887312369507679,0,1,1,3,0,3,0.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1488345498065447607,1280708015066892099,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,1491753810199242903,1995869793689695719,bg_dibu,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47843137383461
download/ui/uiprefabandres/maininterface.assetbundle,1498193398157221268,1565442456631123596,im_qipao2,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1521853667500086092,-7842800382909688727,btn_5,-7030229213176759517,8:3133559700552656058,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1549516481359979991,-680226244734996487,im_city_full,-7030229213176759517,3:-489503110434275853,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,1569403562275543615,-2102545924765719241,btn_head,1242602534869556086,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
